"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,3786,0,0.05503033,0.07672103,0.003048792,0.004071267,0,0.05081609,0.07514594,0.00297734,0.004055595,0,0.5138009,0,0,0
0,3792,0,0.05463888,0.07618082,0.003030613,0.004058156,0,0.05043396,0.07460159,0.002958651,0.004039185,0,0.51385,0,0,0
0,3798,0,0.05425589,0.07565145,0.003012776,0.004045233,0,0.05006057,0.07406844,0.002940333,0.004023057,0,0.5138983,0,0,0
0,3804,0,0.05388109,0.07513259,0.002995273,0.004032492,0,0.04969562,0.07354614,0.002922379,0.004007205,0,0.5139457,0,0,0
0,3810,0,0.0535142,0.07462392,0.002978089,0.004019928,0,0.04933884,0.07303435,0.002904763,0.00399162,0,0.5139923,0,0,0
0,3816,0,0.05315498,0.07412513,0.00296121,0.004007536,0,0.04898997,0.07253277,0.002887463,0.003976296,0,0.5140382,0,0,0
0,3822,0,0.05280318,0.07363592,0.002944634,0.00399531,0,0.04864873,0.07204106,0.002870491,0.003961222,0,0.5140833,0,0,0
0,3828,0,0.05245855,0.073156,0.002928361,0.003983244,0,0.04831487,0.07155892,0.002853862,0.003946389,0,0.5141277,0,0,0
0,3834,0,0.05212086,0.07268509,0.002912371,0.003971336,0,0.04798816,0.07108608,0.002837536,0.003931792,0,0.5141715,0,0,0
0,3840,0,0.05178989,0.0722229,0.002896642,0.00395958,0,0.04766836,0.07062224,0.002821457,0.003917428,0,0.5142147,0,0,0
0,3846,0,0.05146543,0.07176919,0.00288117,0.003947973,0,0.04735524,0.07016711,0.002805641,0.003903288,0,0.5142573,0,0,0
0,3852,0,0.05114726,0.07132368,0.002865962,0.003936507,0,0.04704858,0.06972045,0.002790145,0.003889358,0,0.5142993,0,0,0
0,3858,0,0.05083517,0.07088614,0.00285101,0.00392518,0,0.04674818,0.069282,0.002774945,0.003875634,0,0.5143409,0,0,0
0,3864,0,0.05052898,0.07045633,0.002836292,0.003913988,0,0.04645381,0.06885149,0.002759961,0.003862116,0,0.5143819,0,0,0
0,3870,0,0.05022849,0.070034,0.002821808,0.003902925,0,0.0461653,0.0684287,0.002745202,0.003848795,0,0.5144225,0,0,0
0,3876,0,0.04993352,0.06961895,0.002807569,0.003891988,0,0.04588244,0.06801339,0.002730741,0.003835658,0,0.5144626,0,0,0
0,3882,0,0.0496439,0.06921095,0.002793574,0.003881171,0,0.04560506,0.06760535,0.002716576,0.003822699,0,0.5145023,0,0,0
0,3888,0,0.04935944,0.06880979,0.002779809,0.003870472,0,0.04533296,0.06720433,0.002702632,0.003809919,0,0.5145416,0,0,0
0,3894,0,0.04908,0.06841528,0.002766271,0.003859886,0,0.04506598,0.06681015,0.002688902,0.003797312,0,0.5145805,0,0,0
0,3900,0,0.0488054,0.06802721,0.002752942,0.00384941,0,0.04480397,0.06642259,0.002675404,0.00378487,0,0.5146191,0,0,0
0,3906,0,0.0485355,0.06764539,0.00273981,0.003839042,0,0.04454675,0.06604145,0.002662115,0.003772589,0,0.5146573,0,0,0
0,3912,0,0.04827015,0.06726965,0.002726856,0.00382878,0,0.04429417,0.06566656,0.002649002,0.003760466,0,0.5146953,0,0,0
0,3918,0,0.04800921,0.0668998,0.002714059,0.00381862,0,0.04404609,0.06529773,0.00263604,0.0037485,0,0.5147329,0,0,0
0,3924,0,0.04775254,0.06653568,0.002701433,0.003808559,0,0.04380237,0.06493478,0.002623274,0.003736679,0,0.5147702,0,0,0
0,3930,0,0.0475,0.06617712,0.002688975,0.003798593,0,0.04356286,0.06457753,0.002610712,0.003724999,0,0.5148073,0,0,0
0,3936,0,0.04725148,0.06582396,0.002676681,0.003788719,0,0.04332744,0.06422585,0.002598323,0.003713457,0,0.5148441,0,0,0
0,3942,0,0.04700685,0.06547607,0.002664556,0.003778935,0,0.04309597,0.06387954,0.0025861,0.003702049,0,0.5148807,0,0,0
0,3948,0,0.04676598,0.06513327,0.002652611,0.003769235,0,0.04286833,0.06353848,0.002574079,0.003690768,0,0.5149171,0,0,0
0,3954,0,0.04652876,0.06479543,0.002640859,0.003759617,0,0.0426444,0.06320249,0.002562293,0.003679607,0,0.5149533,0,0,0
0,3960,0,0.04629508,0.06446242,0.002629281,0.003750077,0,0.04242406,0.06287146,0.002550689,0.003668564,0,0.5149892,0,0,0
0,3966,0,0.04606484,0.06413408,0.002617845,0.003740617,0,0.0422072,0.06254523,0.002539184,0.003657645,0,0.515025,0,0,0
0,3972,0,0.04583793,0.06381032,0.002606542,0.003731234,0,0.04199373,0.06222367,0.00252779,0.003646843,0,0.5150605,0,0,0
0,3978,0,0.04561426,0.06349098,0.002595357,0.003721926,0,0.04178354,0.06190665,0.002516547,0.003636152,0,0.5150959,0,0,0
0,3984,0,0.04539373,0.06317596,0.002584282,0.003712692,0,0.04157652,0.06159405,0.002505441,0.003625568,0,0.5151312,0,0,0
0,3990,0,0.04517625,0.06286514,0.002573337,0.003703528,0,0.04137259,0.06128575,0.002494476,0.003615089,0,0.5151663,0,0,0
0,3996,0,0.04496172,0.06255841,0.002562528,0.003694431,0,0.04117166,0.06098164,0.002483666,0.00360471,0,0.5152013,0,0,0
0,4002,0,0.04475008,0.06225565,0.002551869,0.003685398,0,0.04097362,0.0606816,0.002473028,0.003594426,0,0.5152361,0,0,0
0,4008,0,0.04454122,0.06195677,0.002541369,0.003676427,0,0.0407784,0.06038553,0.002462561,0.003584234,0,0.5152708,0,0,0
0,4014,0,0.04433508,0.06166168,0.002530978,0.003667518,0,0.04058591,0.06009331,0.002452175,0.003574138,0,0.5153053,0,0,0
0,4020,0,0.04413158,0.06137025,0.00252069,0.00365867,0,0.04039609,0.05980486,0.002441849,0.003564137,0,0.5153399,0,0,0
0,4026,0,0.04393064,0.06108241,0.00251052,0.003649881,0,0.04020884,0.05952007,0.002431684,0.00355422,0,0.5153742,0,0,0
0,4032,0,0.0437322,0.06079806,0.002500456,0.003641149,0,0.04002411,0.05923885,0.002421684,0.003544384,0,0.5154085,0,0,0
0,4038,0,0.04353618,0.06051712,0.002490517,0.003632471,0,0.0398418,0.0589611,0.002411803,0.003534631,0,0.5154426,0,0,0
0,4044,0,0.04334252,0.0602395,0.002480709,0.003623846,0,0.03966187,0.05868675,0.002402051,0.003524958,0,0.5154766,0,0,0
0,4050,0,0.04315116,0.05996512,0.002471008,0.003615274,0,0.03948424,0.0584157,0.002392405,0.003515363,0,0.5155107,0,0,0
0,4056,0,0.04296203,0.05969389,0.002461408,0.003606752,0,0.03930885,0.05814787,0.002382841,0.003505847,0,0.5155446,0,0,0
0,4062,0,0.04277509,0.05942575,0.002451903,0.003598281,0,0.03913565,0.05788319,0.002373376,0.003496405,0,0.5155784,0,0,0
0,4068,0,0.04259026,0.05916062,0.002442478,0.00358986,0,0.03896457,0.05762158,0.002364006,0.003487036,0,0.5156122,0,0,0
0,4074,0,0.04240751,0.05889842,0.002433134,0.003581488,0,0.03879555,0.05736296,0.002354721,0.003477738,0,0.5156459,0,0,0
0,4080,0,0.04222677,0.0586391,0.002423872,0.003573162,0,0.03862855,0.05710727,0.002345521,0.003468511,0,0.5156795,0,0,0
0,4086,0,0.042048,0.05838258,0.002414698,0.003564882,0,0.03846351,0.05685443,0.002336422,0.003459351,0,0.5157131,0,0,0
0,4092,0,0.04187115,0.0581288,0.002405629,0.003556646,0,0.03830038,0.05660439,0.00232745,0.003450254,0,0.5157466,0,0,0
0,4098,0,0.04169616,0.0578777,0.002396653,0.003548453,0,0.0381391,0.05635707,0.002318575,0.00344122,0,0.51578,0,0,0
0,4104,0,0.041523,0.05762921,0.002387747,0.003540303,0,0.03797965,0.05611241,0.002309736,0.003432253,0,0.5158135,0,0,0
0,4110,0,0.04135163,0.05738328,0.002378915,0.003532195,0,0.03782197,0.05587035,0.002300955,0.003423351,0,0.5158468,0,0,0
0,4116,0,0.04118199,0.05713984,0.002370171,0.003524128,0,0.03766602,0.05563083,0.00229231,0.003414503,0,0.5158802,0,0,0
0,4122,0,0.04101406,0.05689886,0.002361516,0.0035161,0,0.03751174,0.05539381,0.002283796,0.00340571,0,0.5159134,0,0,0
0,4128,0,0.04084779,0.05666027,0.002352961,0.003508111,0,0.03735911,0.05515922,0.002275367,0.003396975,0,0.5159467,0,0,0
0,4134,0,0.04068313,0.05642403,0.002344507,0.003500158,0,0.03720808,0.05492701,0.00226703,0.003388295,0,0.5159799,0,0,0
0,4140,0,0.04052006,0.05619009,0.002336128,0.003492243,0,0.03705863,0.05469713,0.002258763,0.003379671,0,0.5160131,0,0,0
0,4146,0,0.04035855,0.05595839,0.002327817,0.003484365,0,0.0369107,0.05446953,0.002250547,0.003371103,0,0.5160462,0,0,0
0,4152,0,0.04019855,0.05572889,0.002319567,0.003476525,0,0.03676428,0.05424416,0.002242395,0.003362589,0,0.5160793,0,0,0
0,4158,0,0.04004005,0.05550154,0.00231136,0.003468723,0,0.03661931,0.05402098,0.002234295,0.003354128,0,0.5161124,0,0,0
0,4164,0,0.039883,0.0552763,0.002303216,0.003460957,0,0.03647579,0.05379994,0.002226265,0.00334572,0,0.5161455,0,0,0
0,4170,0,0.03972737,0.05505313,0.002295136,0.003453226,0,0.03633366,0.05358099,0.002218316,0.003337361,0,0.5161785,0,0,0
0,4176,0,0.03957314,0.05483199,0.002287116,0.003445531,0,0.03619291,0.05336409,0.002210427,0.003329052,0,0.5162115,0,0,0
0,4182,0,0.03942028,0.05461284,0.002279166,0.003437869,0,0.0360535,0.05314922,0.0022026,0.003320792,0,0.5162445,0,0,0
0,4188,0,0.03926877,0.05439563,0.002271292,0.003430239,0,0.0359154,0.05293631,0.002194864,0.003312579,0,0.5162774,0,0,0
0,4194,0,0.03911857,0.05418034,0.002263504,0.003422642,0,0.03577859,0.05272534,0.002187237,0.003304409,0,0.5163103,0,0,0
0,4200,0,0.03896965,0.05396692,0.002255785,0.003415077,0,0.03564303,0.05251626,0.002179669,0.003296285,0,0.5163433,0,0,0
0,4206,0,0.038822,0.05375535,0.002248121,0.003407544,0,0.03550871,0.05230904,0.002172129,0.00328821,0,0.5163762,0,0,0
0,4212,0,0.03867559,0.05354558,0.002240508,0.003400043,0,0.03537561,0.05210366,0.002164632,0.003280182,0,0.516409,0,0,0
0,4218,0,0.0385304,0.05333758,0.002232934,0.003392576,0,0.03524369,0.05190006,0.002157187,0.003272198,0,0.5164419,0,0,0
0,4224,0,0.03838641,0.05313133,0.002225403,0.00338514,0,0.03511294,0.05169823,0.002149796,0.003264258,0,0.5164748,0,0,0
0,4230,0,0.03824359,0.05292679,0.002217929,0.003377736,0,0.03498333,0.05149812,0.002142473,0.003256361,0,0.5165076,0,0,0
0,4236,0,0.03810193,0.05272393,0.002210516,0.003370362,0,0.03485484,0.05129971,0.002135223,0.003248505,0,0.5165405,0,0,0
0,4242,0,0.0379614,0.05252272,0.002203168,0.003363018,0,0.03472745,0.05110297,0.002128038,0.003240691,0,0.5165733,0,0,0
0,4248,0,0.03782199,0.05232314,0.00219589,0.003355702,0,0.03460114,0.05090785,0.002120919,0.003232918,0,0.516606,0,0,0
0,4254,0,0.03768367,0.05212514,0.00218867,0.003348416,0,0.03447589,0.05071435,0.002113858,0.003225185,0,0.5166388,0,0,0
0,4260,0,0.03754643,0.05192871,0.002181507,0.00334116,0,0.03435168,0.05052242,0.002106848,0.003217492,0,0.5166716,0,0,0
0,4266,0,0.03741025,0.05173383,0.002174395,0.003333932,0,0.03422849,0.05033204,0.002099891,0.00320984,0,0.5167044,0,0,0
0,4272,0,0.03727511,0.05154045,0.002167326,0.003326734,0,0.03410631,0.05014318,0.002092978,0.003202229,0,0.5167372,0,0,0
0,4278,0,0.037141,0.05134856,0.002160302,0.003319565,0,0.03398512,0.04995583,0.002086111,0.003194656,0,0.5167699,0,0,0
0,4284,0,0.03700789,0.05115814,0.00215332,0.003312425,0,0.0338649,0.04976995,0.002079288,0.003187123,0,0.5168027,0,0,0
0,4290,0,0.03687579,0.05096916,0.002146384,0.003305314,0,0.03374564,0.04958552,0.002072515,0.003179628,0,0.5168354,0,0,0
0,4296,0,0.03674466,0.05078161,0.002139497,0.003298231,0,0.03362732,0.04940251,0.002065797,0.00317217,0,0.5168681,0,0,0
0,4302,0,0.0366145,0.05059544,0.002132654,0.003291176,0,0.03350992,0.0492209,0.002059121,0.003164751,0,0.5169008,0,0,0
0,4308,0,0.03648529,0.05041065,0.002125857,0.003284148,0,0.03339344,0.04904068,0.002052486,0.003157369,0,0.5169336,0,0,0
0,4314,0,0.03635702,0.05022721,0.002119107,0.003277149,0,0.03327785,0.04886181,0.002045904,0.003150023,0,0.5169663,0,0,0
0,4320,0,0.03622966,0.0500451,0.002112406,0.003270176,0,0.03316314,0.04868427,0.002039378,0.003142713,0,0.5169989,0,0,0
0,4326,0,0.03612943,0.04986516,0.002105787,0.003263234,0,0.03314563,0.04851265,0.00203308,0.003135477,0,0.3880541,0,0,0
0,4332,0,0.03636404,0.04972349,0.002100674,0.003256654,0,0.0337167,0.04843641,0.002030745,0.003129697,0,0.3889816,0,0,0
0,4338,0,0.03733042,0.04975194,0.002102412,0.003252471,0,0.03516857,0.04864224,0.002040314,0.003130237,0,0.390364,0,0,0
0,4344,0,0.03917737,0.05009894,0.002116769,0.003254287,0,0.03754395,0.04926817,0.00206714,0.003142566,0,0.3920748,0,0,0
0,4350,0,0.04185858,0.05086355,0.002147183,0.003265342,0,0.04069663,0.05037978,0.002113152,0.003170106,0,0.3939078,0,0,0
0,4356,0,0.04518871,0.05207913,0.002194306,0.003287336,0,0.04442503,0.05196914,0.002177141,0.003213533,0,0.3958456,0,0,0
0,4362,0,0.04902311,0.05373301,0.002257014,0.003320291,0,0.04862154,0.05400581,0.002257164,0.003271649,0,0.3979006,0,0,0
0,4368,0,0.0532769,0.0558042,0.002334028,0.003363364,0,0.05321954,0.05646589,0.002351806,0.003342864,0,0.4000646,0,0,0
0,4374,0,0.05788858,0.0582728,0.002424245,0.003415537,0,0.05816263,0.05932789,0.002459886,0.0034257,0,0.4023205,0,0,0
0,4380,0,0.06280201,0.06111803,0.002526602,0.003475839,0,0.06339476,0.06256808,0.002580209,0.003518802,0,0.4046488,0,0,0
0,4386,0,0.06796131,0.064316,0.002639982,0.003543353,0,0.068859,0.06615879,0.002711493,0.003620869,0,0.4070305,0,0,0
0,4392,0,0.07331098,0.06783918,0.002763194,0.003617194,0,0.07449896,0.07006852,0.00285238,0.003730631,0,0.4094487,0,0,0
0,4398,0,0.07879731,0.07165667,0.002894987,0.003696492,0,0.08026064,0.07426279,0.003001474,0.003846848,0,0.4118891,0,0,0
0,4404,0,0.08436991,0.07573517,0.003034091,0.003780399,0,0.08609373,0.07870517,0.003157383,0.003968326,0,0.4143401,0,0,0
0,4410,0,0.08998262,0.08003988,0.003179244,0.003868101,0,0.09195235,0.08335838,0.003318749,0.004093936,0,0.416792,0,0,0
0,4416,0,0.09559218,0.08453546,0.00332922,0.003958827,0,0.09778197,0.08818507,0.003484272,0.004222628,0,0.4191757,0,0,0
0,4422,0,0.1010881,0.0891808,0.003482645,0.004051831,0,0.1034254,0.0931327,0.003652156,0.004353314,0,0.4214415,0,0,0
0,4428,0,0.1063883,0.09391943,0.003637651,0.004146272,0,0.1088629,0.09813651,0.00382019,0.004484653,0,0.4236858,0,0,0
0,4434,0,0.1114928,0.09870165,0.003792676,0.004241238,0,0.1141037,0.1031553,0.003987135,0.004615449,0,0.4259074,0,0,0
0,4440,0,0.1164081,0.1034926,0.003946735,0.004335973,0,0.1191504,0.1081605,0.004152241,0.00474488,0,0.4281015,0,0,0
0,4446,0.000173387,0.1211137,0.1082659,0.004099116,0.004429974,0.000703641,0.1239532,0.1131257,0.004314792,0.004872405,0.007145956,0.4302071,0,0,0
0,4452,0.002897137,0.1255983,0.1129917,0.004248979,0.004522827,0.006955175,0.1285555,0.1180199,0.004473885,0.004997484,0.03832737,0.4323609,0,0,0
0,4458,0.01176896,0.1299101,0.1176518,0.004395877,0.004614189,0.02253701,0.1329847,0.1228356,0.004629462,0.005119796,0.09538726,0.434491,0,0,0
0,4464,0.02765703,0.1340502,0.1222376,0.004539678,0.004703889,0.0462737,0.1372301,0.1275647,0.004781413,0.005239243,0.1689232,0.436592,0,0,0
0,4470,0.04859476,0.1380098,0.1267388,0.004680153,0.004791835,0.07415655,0.1412821,0.1321955,0.004929449,0.005355737,0.2478743,0.4386634,0,0,0
0,4476,0.07160554,0.1417821,0.1311442,0.004817028,0.00487794,0.102108,0.1451344,0.1367165,0.00507328,0.00546917,0.3242667,0.4407051,0,0,0
0,4482,0.0941221,0.1453628,0.135443,0.004950046,0.004962108,0.1273454,0.1487834,0.1411172,0.005212655,0.005579426,0.3939571,0.4427169,0,0,0
0,4488,0.1145255,0.1487499,0.139626,0.005078989,0.005044246,0.1485474,0.1522272,0.1453889,0.005347371,0.005686403,0.4556091,0.4446985,0,0,0
0,4494,0.13207,0.1519425,0.1436851,0.005203674,0.00512427,0.1654406,0.1554654,0.149524,0.005477265,0.005790014,0.5094059,0.4466495,0,0,0
0,4500,0.1466012,0.1549408,0.1476135,0.005323956,0.005202108,0.1783326,0.1584982,0.1535165,0.005602212,0.005890192,0.556172,0.4485698,0,0,0
0,4506,0.1584565,0.1577456,0.1514056,0.005439719,0.005277702,0.1884563,0.1613267,0.1573612,0.005722112,0.005986886,0.6030686,0.4504588,0,0,0
0,4512,0.1694877,0.1603585,0.1550567,0.005550877,0.005351005,0.1986665,0.1639525,0.1610539,0.005836898,0.006080061,0.6507118,0.4523163,0,0,0
0,4518,0.1796031,0.1627812,0.1585632,0.005657362,0.005421982,0.2071341,0.1663776,0.1645916,0.00594652,0.006169698,0.6915621,0.4541417,0,0,0
0,4524,0.1875979,0.165016,0.161922,0.005759131,0.005490605,0.2126001,0.1686043,0.1679715,0.006050949,0.006255786,0.7251489,0.4559349,0,0,0
0,4530,0.1930976,0.1670655,0.1651309,0.005856155,0.005556857,0.2151137,0.1706355,0.171192,0.006150172,0.006338323,0.7526488,0.4576954,0,0,0
0,4536,0.1963091,0.1689323,0.1681882,0.005948422,0.005620725,0.2152314,0.172474,0.1742518,0.006244191,0.006417317,0.7754022,0.4594229,0,0,0
0,4542,0.1976398,0.1706195,0.1710929,0.006035929,0.005682203,0.2135777,0.1741233,0.1771502,0.006333019,0.006492779,0.7945268,0.461117,0,0,0
0,4548,0.1975081,0.1721304,0.1738442,0.006118688,0.005741287,0.2106881,0.1755867,0.1798867,0.006416679,0.006564728,0.8108736,0.4627776,0,0,0
0,4554,0.1962713,0.1734684,0.1764419,0.006196718,0.00579798,0.2069721,0.1768681,0.1824616,0.006495205,0.006633186,0.8250678,0.4644043,0,0,0
0,4560,0.1942144,0.174637,0.1788861,0.006270049,0.005852287,0.2027281,0.1779713,0.1848752,0.006568639,0.006698178,0.8375655,0.4659971,0,0,0
0,4566,0.1915581,0.1756402,0.1811773,0.006338715,0.005904214,0.1981672,0.1789006,0.1871283,0.006637028,0.006759732,0.8486992,0.4675556,0,0,0
0,4572,0.1884696,0.1764818,0.1833163,0.006402758,0.005953772,0.1934355,0.1796601,0.189222,0.006700427,0.006817881,0.8587137,0.4690799,0,0,0
0,4578,0.1850755,0.177166,0.1853039,0.006462228,0.006000971,0.1886302,0.1802545,0.1911576,0.006758897,0.006872654,0.8676988,0.4705699,0,0,0
0,4584,0.1814391,0.177697,0.1871414,0.006517178,0.006045827,0.1837454,0.1806883,0.1929365,0.006812504,0.006924088,0.8756123,0.4720255,0,0,0
0,4590,0.1776157,0.1780792,0.1888304,0.006567665,0.006088354,0.1788623,0.1809664,0.1945606,0.006861316,0.006972219,0.8828822,0.4734468,0,0,0
0,4596,0.17371,0.1783171,0.1903723,0.006613752,0.006128568,0.1740793,0.1810935,0.1960317,0.00690541,0.007017085,0.8896493,0.4748338,0,0,0
0,4602,0.1697882,0.1784154,0.1917692,0.006655506,0.006166488,0.1694276,0.1810749,0.197352,0.006944863,0.007058724,0.8959561,0.4761866,0,0,0
0,4608,0.1658827,0.1783787,0.1930229,0.006692998,0.006202132,0.16491,0.1809156,0.1985237,0.006979758,0.007097177,0.9018306,0.4775054,0,0,0
0,4614,0.1620118,0.1782119,0.1941357,0.0067263,0.006235521,0.1605226,0.1806208,0.1995492,0.007010181,0.007132485,0.9073025,0.4787903,0,0,0
0,4620,0.1581879,0.1779199,0.1951098,0.006755489,0.006266676,0.1562617,0.1801959,0.2004313,0.00703622,0.007164691,0.9124023,0.4800416,0,0,0
0,4626,0.154421,0.1775075,0.1959477,0.006780648,0.006295622,0.1521238,0.1796462,0.2011725,0.007057968,0.00719384,0.91716,0.4812595,0,0,0
0,4632,0.150719,0.1769799,0.196652,0.006801857,0.00632238,0.1481063,0.1789771,0.2017758,0.007075519,0.007219976,0.9216035,0.4824443,0,0,0
0,4638,0.1470878,0.176342,0.1972254,0.006819203,0.006346978,0.1442064,0.1781943,0.202244,0.007088973,0.007243148,0.9257582,0.4835963,0,0,0
0,4644,0.143532,0.175599,0.1976707,0.006832775,0.006369441,0.1404211,0.177303,0.2025805,0.007098428,0.007263402,0.9296472,0.484716,0,0,0
0,4650,0.1400531,0.174756,0.1979909,0.006842664,0.006389798,0.1367399,0.1763088,0.2027882,0.007103988,0.007280789,0.9331838,0.4858036,0,0,0
0,4656,0.1366245,0.1738179,0.198189,0.006848962,0.006408076,0.1331084,0.1752173,0.2028705,0.007105759,0.007295361,0.9363093,0.4868596,0,0,0
0,4662,0.1332456,0.17279,0.1982682,0.006851765,0.006424309,0.129559,0.174034,0.202831,0.007103848,0.007307169,0.9392474,0.4878844,0,0,0
0,4668,0.1299445,0.1716774,0.1982316,0.006851172,0.006438526,0.1261219,0.1727642,0.202673,0.007098365,0.007316269,0.9420415,0.4888785,0,0,0
0,4674,0.1267329,0.170485,0.1980827,0.006847282,0.006450762,0.1227997,0.1714135,0.2024001,0.007089421,0.007322717,0.9446948,0.4898424,0,0,0
0,4680,0.1236108,0.1692179,0.1978249,0.006840196,0.00646105,0.1195857,0.1699871,0.2020162,0.007077129,0.00732657,0.9472087,0.4907767,0,0,0
0,4686,0.1205752,0.167881,0.1974616,0.006830018,0.006469429,0.1164725,0.1684905,0.2015248,0.007061605,0.007327888,0.9495875,0.4916816,0,0,0
0,4692,0.1176225,0.1664793,0.1969965,0.006816853,0.006475935,0.1134539,0.1669289,0.2009299,0.007042965,0.007326732,0.9518376,0.492558,0,0,0
0,4698,0.1147496,0.1650176,0.1964332,0.006800807,0.006480607,0.1105251,0.1653073,0.2002354,0.007021327,0.007323166,0.9539663,0.4934062,0,0,0
0,4704,0.1119537,0.1635006,0.1957753,0.006781987,0.006483486,0.1076818,0.163631,0.1994451,0.00699681,0.007317253,0.9559811,0.4942269,0,0,0
0,4710,0.1092323,0.161933,0.1950267,0.006760502,0.006484615,0.1049202,0.1619048,0.1985631,0.006969535,0.007309061,0.9578893,0.4950206,0,0,0
0,4716,0.106583,0.1603193,0.1941912,0.006736462,0.006484037,0.1022372,0.1601335,0.1975935,0.006939621,0.007298658,0.9596974,0.495788,0,0,0
0,4722,0.1040035,0.158664,0.1932725,0.006709978,0.006481797,0.09962947,0.158322,0.1965404,0.006907191,0.007286112,0.961412,0.4965295,0,0,0
0,4728,0.1014914,0.1569715,0.1922746,0.006681159,0.00647794,0.09709405,0.1564747,0.1954077,0.006872365,0.007271496,0.963039,0.4972459,0,0,0
0,4734,0.09904446,0.155246,0.1912014,0.006650117,0.006472516,0.09462813,0.1545963,0.1941998,0.006835266,0.007254881,0.9645838,0.4979378,0,0,0
0,4740,0.09666042,0.1534915,0.1900568,0.006616965,0.006465573,0.092229,0.1526908,0.1929206,0.006796017,0.007236343,0.9660514,0.4986056,0,0,0
0,4746,0.09433715,0.151712,0.1888447,0.006581814,0.006457161,0.08989414,0.1507627,0.1915745,0.006754739,0.007215956,0.9674466,0.4992501,0,0,0
0,4752,0.09207255,0.1499114,0.1875692,0.006544774,0.006447331,0.08762112,0.1488158,0.1901654,0.006711552,0.007193796,0.9687734,0.4998718,0,0,0
0,4758,0.08986013,0.1480934,0.186234,0.006505959,0.006436135,0.08539248,0.1468541,0.1886976,0.006666579,0.007169943,0.9699253,0.5004714,0,0,0
0,4764,0.08767499,0.1462614,0.1848432,0.006465476,0.006423627,0.08317665,0.1448811,0.1871752,0.006619938,0.007144473,0.9709201,0.5010494,0,0,0
0,4770,0.08551715,0.1444189,0.1834006,0.006423438,0.006409861,0.08099277,0.1429006,0.1856022,0.00657175,0.007117466,0.9718328,0.5016065,0,0,0
0,4776,0.08339956,0.1425692,0.1819101,0.006379953,0.006394892,0.07885882,0.1409158,0.1839826,0.00652213,0.007089002,0.9726936,0.5021432,0,0,0
0,4782,0.08133081,0.1407153,0.1803756,0.006335128,0.006378775,0.07678295,0.13893,0.1823206,0.006471196,0.007059161,0.9735156,0.5026602,0,0,0
0,4788,0.07931456,0.1388602,0.1788009,0.00628907,0.006361566,0.07476738,0.1369462,0.18062,0.006419063,0.007028023,0.9743049,0.503158,0,0,0
0,4794,0.07735158,0.1370067,0.1771896,0.006241883,0.006343321,0.07281143,0.1349673,0.1788847,0.006365841,0.00699567,0.9750649,0.5036373,0,0,0
0,4800,0.07544119,0.1351574,0.1755454,0.006193672,0.006324098,0.07091321,0.132996,0.1771185,0.006311643,0.006962182,0.9757978,0.5040986,0,0,0
0,4806,0.07358209,0.1333148,0.1738721,0.006144536,0.006303951,0.06907044,0.1310349,0.1753251,0.006256576,0.006927639,0.9765052,0.5045424,0,0,0
0,4812,0.0717727,0.1314813,0.172173,0.006094576,0.006282939,0.06728078,0.1290863,0.1735083,0.006200746,0.00689212,0.9771884,0.5049694,0,0,0
0,4818,0.07001137,0.129659,0.1704516,0.006043889,0.006261117,0.06554198,0.1271525,0.1716715,0.006144257,0.006855705,0.9778488,0.50538,0,0,0
0,4824,0.06829646,0.12785,0.1687114,0.005992569,0.006238541,0.06385189,0.1252355,0.1698181,0.006087208,0.006818473,0.9784872,0.5057749,0,0,0
0,4830,0.06662636,0.1260562,0.1669555,0.005940708,0.006215268,0.06220856,0.1233373,0.1679516,0.006029698,0.0067805,0.9791049,0.5061544,0,0,0
0,4836,0.06499954,0.1242794,0.1651871,0.005888395,0.006191351,0.06061015,0.1214596,0.1660752,0.00597182,0.006741861,0.9797026,0.5065193,0,0,0
0,4842,0.06341452,0.1225211,0.1634093,0.005835718,0.006166846,0.05905495,0.119604,0.1641919,0.005913666,0.006702633,0.9802814,0.5068699,0,0,0
