"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,1272,0.005235936,0.279618,0.4189195,0.01339545,0.01195266,0.004682341,0.2626611,0.4177894,0.01341032,0.012965,0.999863,0.7014205,0,0,0
0,1278,0.005137263,0.2786789,0.4180112,0.01337179,0.01195228,0.00459189,0.2617701,0.4168564,0.01338517,0.01295837,0.9998672,0.7016892,0,0,0
0,1284,0.005040375,0.2777465,0.4171072,0.01334823,0.01195183,0.004503128,0.260886,0.4159281,0.01336015,0.01295172,0.9998712,0.7019579,0,0,0
0,1290,0.004945242,0.2768209,0.4162075,0.01332478,0.01195133,0.004416025,0.2600088,0.4150045,0.01333525,0.01294505,0.9998751,0.7022266,0,0,0
0,1296,0.004851833,0.2759019,0.415312,0.01330143,0.01195077,0.004330551,0.2591384,0.4140855,0.01331047,0.01293837,0.9998788,0.7024954,0,0,0
0,1302,0.004760121,0.2749895,0.4144207,0.01327818,0.01195015,0.004246678,0.2582746,0.413171,0.01328581,0.01293166,0.9998823,0.7027641,0,0,0
0,1308,0.004670074,0.2740836,0.4135334,0.01325504,0.01194947,0.004164375,0.2574174,0.4122609,0.01326127,0.01292493,0.9998857,0.7030328,0,0,0
0,1314,0.004581665,0.2731841,0.4126503,0.01323199,0.01194873,0.004083616,0.2565667,0.4113552,0.01323684,0.01291819,0.9998891,0.7033015,0,0,0
0,1320,0.004494865,0.2722909,0.4117712,0.01320903,0.01194793,0.004004373,0.2557224,0.4104539,0.01321253,0.01291142,0.9998922,0.7035702,0,0,0
0,1326,0.004409648,0.2714039,0.410896,0.01318618,0.01194708,0.003926618,0.2548844,0.4095569,0.01318833,0.01290463,0.9998953,0.7038389,0,0,0
0,1332,0.004325984,0.2705232,0.4100247,0.01316342,0.01194617,0.003850324,0.2540527,0.4086641,0.01316424,0.01289783,0.9998982,0.7041077,0,0,0
0,1338,0.004243849,0.2696484,0.4091572,0.01314075,0.0119452,0.003775467,0.2532271,0.4077754,0.01314026,0.012891,0.9999011,0.7043764,0,0,0
0,1344,0.004163214,0.2687797,0.4082936,0.01311818,0.01194417,0.003702018,0.2524075,0.4068909,0.01311639,0.01288416,0.9999037,0.7046451,0,0,0
0,1350,0.004084056,0.2679169,0.4074337,0.01309569,0.01194309,0.003629955,0.251594,0.4060104,0.01309263,0.0128773,0.9999064,0.7049139,0,0,0
0,1356,0.004006347,0.26706,0.4065775,0.0130733,0.01194195,0.00355925,0.2507863,0.4051339,0.01306897,0.01287041,0.9999089,0.7051826,0,0,0
0,1362,0.003930062,0.2662089,0.4057249,0.01305099,0.01194075,0.00348988,0.2499845,0.4042613,0.01304541,0.01286351,0.9999113,0.7054513,0,0,0
0,1368,0.003855177,0.2653635,0.4048759,0.01302877,0.01193951,0.00342182,0.2491885,0.4033926,0.01302196,0.01285658,0.9999136,0.70572,0,0,0
0,1374,0.003781668,0.2645238,0.4040304,0.01300664,0.0119382,0.003355047,0.2483981,0.4025278,0.01299861,0.01284964,0.9999158,0.7059887,0,0,0
0,1380,0.00370951,0.2636896,0.4031885,0.01298459,0.01193684,0.003289538,0.2476134,0.4016668,0.01297536,0.01284268,0.999918,0.7062574,0,0,0
0,1386,0.00363868,0.262861,0.4023499,0.01296263,0.01193542,0.003225269,0.2468341,0.4008094,0.01295221,0.0128357,0.9999201,0.7065262,0,0,0
0,1392,0.003569155,0.2620378,0.4015148,0.01294074,0.01193396,0.003162218,0.2460604,0.3999558,0.01292916,0.01282869,0.999922,0.7067949,0,0,0
0,1398,0.003500911,0.26122,0.400683,0.01291894,0.01193243,0.003100363,0.245292,0.3991058,0.0129062,0.01282167,0.9999239,0.7070636,0,0,0
0,1404,0.003433926,0.2604075,0.3998546,0.01289723,0.01193085,0.003039682,0.244529,0.3982593,0.01288333,0.01281463,0.9999258,0.7073323,0,0,0
0,1410,0.003368179,0.2596003,0.3990294,0.01287558,0.01192923,0.002980153,0.2437713,0.3974164,0.01286056,0.01280757,0.9999276,0.707601,0,0,0
0,1416,0.003303647,0.2587984,0.3982074,0.01285402,0.01192754,0.002921756,0.2430187,0.396577,0.01283788,0.01280048,0.9999292,0.7078697,0,0,0
0,1422,0.003240309,0.2580015,0.3973886,0.01283254,0.0119258,0.00286447,0.2422713,0.395741,0.01281529,0.01279338,0.9999309,0.7081384,0,0,0
0,1428,0.003178144,0.2572097,0.3965729,0.01281113,0.01192402,0.002808274,0.241529,0.3949084,0.01279279,0.01278626,0.9999325,0.7084072,0,0,0
0,1434,0.003117132,0.256423,0.3957604,0.01278979,0.01192217,0.00275315,0.2407916,0.3940791,0.01277038,0.01277912,0.999934,0.7086759,0,0,0
0,1440,0.003057251,0.2556413,0.3949509,0.01276853,0.01192028,0.002699076,0.2400593,0.3932532,0.01274806,0.01277195,0.9999354,0.7089446,0,0,0
0,1446,0.002998482,0.2548644,0.3941444,0.01274734,0.01191833,0.002646034,0.2393318,0.3924305,0.01272582,0.01276477,0.9999369,0.7092133,0,0,0
0,1452,0.002940805,0.2540925,0.3933409,0.01272623,0.01191634,0.002594004,0.2386091,0.391611,0.01270367,0.01275757,0.9999382,0.709482,0,0,0
0,1458,0.002884201,0.2533253,0.3925403,0.01270518,0.01191429,0.002542969,0.2378912,0.3907948,0.0126816,0.01275035,0.9999395,0.7097507,0,0,0
0,1464,0.002828651,0.2525629,0.3917426,0.01268421,0.01191219,0.00249291,0.2371781,0.3899816,0.01265961,0.0127431,0.9999408,0.7100195,0,0,0
0,1470,0.002774135,0.2518052,0.3909478,0.01266331,0.01191004,0.002443808,0.2364696,0.3891716,0.01263771,0.01273584,0.9999419,0.7102882,0,0,0
0,1476,0.002720637,0.2510521,0.3901559,0.01264247,0.01190784,0.002395647,0.2357657,0.3883646,0.01261588,0.01272856,0.9999431,0.7105569,0,0,0
0,1482,0.002668136,0.2503037,0.3893667,0.0126217,0.01190559,0.002348409,0.2350664,0.3875606,0.01259414,0.01272126,0.9999442,0.7108256,0,0,0
0,1488,0.002616616,0.2495598,0.3885803,0.012601,0.01190329,0.002302076,0.2343715,0.3867596,0.01257247,0.01271393,0.9999452,0.7110943,0,0,0
0,1494,0.00256606,0.2488204,0.3877966,0.01258036,0.01190093,0.002256633,0.2336812,0.3859616,0.01255088,0.01270659,0.9999462,0.711363,0,0,0
0,1500,0.002516449,0.2480855,0.3870156,0.01255979,0.01189853,0.002212062,0.2329949,0.3851665,0.01252937,0.01269923,0.9999472,0.7116297,0,0,0
