"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa"
0,0,0,0,0
0,6,0.002941151,0.009855811,0.07225042
0,12,0.02300025,0.04711442,0.2271622
0,18,0.05874437,0.09815492,0.4094079
0,24,0.0982192,0.1448796,0.5747572
0,30,0.1308809,0.1765958,0.7045035
0,36,0.151966,0.1912632,0.7978119
0,42,0.1615197,0.1919191,0.8615094
0,48,0.1620157,0.1832404,0.9037936
0,54,0.1564905,0.1695224,0.9315195
0,60,0.1475877,0.1539474,0.9496589
0,66,0.1372459,0.1385458,0.9615703
0,72,0.1267339,0.1244346,0.969463
0,78,0.1167738,0.1120736,0.9747533
0,84,0.1077013,0.1015171,0.9783518
0,90,0.09960979,0.09260228,0.9808455
0,96,0.09245519,0.08507764,0.9826124
0,102,0.08613393,0.07868356,0.9838992
0,108,0.08052687,0.07318987,0.9848669
0,114,0.07552259,0.0684095,0.985621
0,120,0.07102614,0.06419732,0.9862315
0,126,0.06696003,0.0604435,0.9867445
0,132,0.0632623,0.05706558,0.9871907
0,138,0.05988337,0.05400146,0.9875904
0,144,0.0567833,0.05120382,0.9879574
0,150,0.05392941,0.04863598,0.9883006
0,156,0.05129457,0.04626891,0.988626
0,162,0.04885584,0.04407914,0.9889378
0,168,0.0465936,0.04204732,0.9892386
0,174,0.0444908,0.04015718,0.9895303
0,180,0.0425325,0.03839484,0.9898139
0,186,0.04070553,0.03674829,0.9900905
0,192,0.03899816,0.035207,0.9903605
0,198,0.03739992,0.03376171,0.9906243
0,204,0.03590141,0.03240417,0.9908822
0,210,0.0344942,0.03112702,0.9911343
0,216,0.03317067,0.02992366,0.9913808
0,222,0.03192395,0.02878814,0.9916217
0,228,0.03074782,0.0277151,0.9918573
0,234,0.02963667,0.02669969,0.9920875
0,240,0.02858541,0.02573753,0.9923126
0,246,0.02758939,0.02482464,0.9925323
0,252,0.02664444,0.02395738,0.9927469
0,258,0.02574674,0.02313249,0.9929566
0,264,0.02489282,0.02234695,0.9931611
0,270,0.02407953,0.02159803,0.9933608
0,276,0.023304,0.02088326,0.9935555
0,282,0.0225636,0.02020034,0.9937456
0,288,0.02185594,0.01954721,0.9939308
0,294,0.02117887,0.01892196,0.9941114
0,300,0.02053037,0.01832285,0.9942874
0,306,0.01990863,0.01774827,0.994459
0,312,0.01931197,0.01719677,0.9946261
0,318,0.01873887,0.01666698,0.9947889
0,324,0.01818791,0.01615767,0.9949474
