"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,1950,0.0006566976,0.2408522,0.3196944,0.01035127,0.008745709,0.0005751142,0.2393751,0.3241243,0.01063226,0.01002745,0.9999577,0.433592,0,0,0
0,1956,0.0006449037,0.2376817,0.3171868,0.0102815,0.008728816,0.0005645698,0.2359568,0.3214302,0.01055358,0.009991409,0.9999582,0.4342973,0,0,0
0,1962,0.0006332365,0.2345158,0.3146517,0.01021095,0.008710921,0.0005541308,0.2325431,0.318707,0.01047408,0.00995424,0.9999586,0.4349741,0,0,0
0,1968,0.0006216952,0.231354,0.3120858,0.01013953,0.008692026,0.0005437974,0.2291388,0.3159515,0.01039364,0.009915916,0.999959,0.4356234,0,0,0
0,1974,0.00061028,0.2282003,0.3094873,0.01006715,0.008672118,0.0005335711,0.2257489,0.313163,0.01031223,0.009876405,0.9999594,0.4362462,0,0,0
0,1980,0.0005989918,0.2250595,0.3068562,0.009993834,0.008651178,0.0005234532,0.2223779,0.3103423,0.01022989,0.009835692,0.9999598,0.4368435,0,0,0
0,1986,0.0005878316,0.2219352,0.3041934,0.009919599,0.008629201,0.0005134455,0.2190292,0.3074908,0.01014667,0.009793783,0.9999602,0.4374162,0,0,0
0,1992,0.0005768004,0.2188305,0.3015004,0.009844493,0.008606195,0.0005035495,0.2157059,0.3046105,0.01006262,0.009750699,0.9999605,0.4379651,0,0,0
0,1998,0.0005658992,0.2157481,0.2987791,0.009768568,0.008582178,0.0004937665,0.2124108,0.3017035,0.009977802,0.009706469,0.9999609,0.4384913,0,0,0
0,2004,0.0005551287,0.2126908,0.2960316,0.009691881,0.008557174,0.000484098,0.2091468,0.298772,0.009892281,0.009661136,0.9999613,0.4389954,0,0,0
0,2010,0.0005444898,0.2096611,0.29326,0.009614491,0.008531213,0.0004745454,0.2059164,0.2958186,0.00980613,0.009614743,0.9999616,0.4394784,0,0,0
0,2016,0.0005339833,0.2066613,0.290467,0.009536467,0.008504329,0.00046511,0.2027221,0.292846,0.009719425,0.009567341,0.9999619,0.4399411,0,0,0
0,2022,0.0005236102,0.2036938,0.287655,0.00945788,0.00847656,0.000455793,0.1995661,0.2898571,0.009632245,0.009518986,0.9999622,0.4403843,0,0,0
0,2028,0.000513371,0.2007607,0.2848269,0.009378803,0.008447947,0.0004465958,0.1964506,0.2868547,0.009544672,0.009469735,0.9999624,0.4408087,0,0,0
0,2034,0.0005032667,0.197864,0.2819855,0.009299315,0.008418531,0.0004375195,0.1933776,0.2838421,0.009456791,0.009419649,0.9999627,0.4412151,0,0,0
0,2040,0.000493298,0.1950055,0.2791339,0.009219497,0.008388359,0.0004285654,0.1903489,0.2808222,0.009368692,0.009368795,0.999963,0.4416042,0,0,0
0,2046,0.0004834655,0.1921868,0.2762747,0.009139423,0.008357476,0.0004197343,0.1873662,0.2777981,0.009280453,0.009317236,0.9999633,0.4419767,0,0,0
0,2052,0.00047377,0.1894096,0.2734114,0.009059181,0.008325932,0.0004110274,0.1844309,0.2747732,0.00919217,0.009265043,0.9999635,0.4423332,0,0,0
0,2058,0.0004642119,0.1866751,0.2705466,0.008978845,0.008293774,0.0004024455,0.1815443,0.2717503,0.009103922,0.009212281,0.9999638,0.4426744,0,0,0
0,2064,0.0004547917,0.1839847,0.2676834,0.008898496,0.008261054,0.0003939895,0.1787077,0.2687325,0.009015797,0.00915902,0.999964,0.443001,0,0,0
0,2070,0.0004455101,0.1813395,0.2648248,0.008818216,0.008227821,0.0003856602,0.1759221,0.265723,0.008927878,0.009105331,0.9999642,0.4433136,0,0,0
0,2076,0.0004363673,0.1787402,0.2619734,0.008738075,0.008194123,0.0003774582,0.1731882,0.2627245,0.008840241,0.009051279,0.9999644,0.4436126,0,0,0
0,2082,0.0004273636,0.1761878,0.2591322,0.008658153,0.008160015,0.0003693841,0.1705068,0.2597399,0.008752971,0.008996936,0.9999647,0.4438988,0,0,0
0,2088,0.0004184994,0.1736829,0.2563037,0.008578519,0.008125541,0.0003614382,0.1678785,0.2567719,0.008666139,0.008942365,0.9999648,0.4441727,0,0,0
0,2094,0.0004097747,0.1712259,0.2534906,0.008499247,0.008090753,0.0003536211,0.1653035,0.2538231,0.008579822,0.008887633,0.999965,0.4444347,0,0,0
0,2100,0.0004011896,0.1688173,0.2506953,0.008420401,0.008055699,0.0003459328,0.1627823,0.250896,0.008494087,0.008832806,0.9999652,0.4446855,0,0,0
0,2106,0.000392744,0.1664573,0.2479203,0.008342044,0.008020426,0.0003383737,0.1603148,0.2479931,0.008408995,0.008777944,0.9999654,0.4449254,0,0,0
0,2112,0.000384438,0.1641461,0.2451677,0.008264239,0.007984981,0.0003309437,0.1579012,0.2451165,0.008324609,0.008723112,0.9999655,0.445155,0,0,0
0,2118,0.0003762712,0.1618837,0.2424396,0.00818705,0.007949406,0.0003236427,0.1555413,0.2422683,0.008241006,0.008668363,0.9999657,0.4453747,0,0,0
0,2124,0.0003682434,0.1596699,0.2397381,0.008110534,0.007913748,0.0003164705,0.153235,0.2394506,0.008158246,0.008613756,0.9999659,0.4455849,0,0,0
0,2130,0.0003603542,0.1575048,0.2370651,0.00803473,0.007878046,0.000309427,0.1509819,0.2366651,0.008076349,0.008559345,0.999966,0.4457862,0,0,0
0,2136,0.0003526031,0.1553879,0.2344221,0.007959671,0.007842344,0.0003025117,0.1487818,0.2339135,0.007995334,0.008505187,0.9999662,0.4459788,0,0,0
0,2142,0.0003449896,0.153319,0.231811,0.007885414,0.007806678,0.0002957241,0.1466339,0.2311974,0.007915268,0.008451326,0.9999663,0.4461631,0,0,0
0,2148,0.0003375129,0.1512977,0.2292329,0.007812063,0.007771081,0.0002890636,0.144538,0.2285181,0.007836331,0.008397795,0.9999664,0.4463397,0,0,0
0,2154,0.0003301724,0.1493234,0.2266893,0.007739674,0.007735586,0.0002825295,0.1424932,0.2258769,0.007758602,0.008344636,0.9999666,0.4465087,0,0,0
0,2160,0.0003229672,0.1473957,0.2241814,0.007668081,0.00770024,0.0002761211,0.1404991,0.2232748,0.007681679,0.008291927,0.9999667,0.4466706,0,0,0
0,2166,0.0003158965,0.1455139,0.2217101,0.007597246,0.007665079,0.0002698376,0.1385547,0.2207129,0.007605445,0.008239721,0.9999669,0.4468256,0,0,0
0,2172,0.0003089592,0.1436774,0.2192763,0.007527229,0.007630129,0.0002636779,0.1366593,0.2181919,0.007530116,0.008188033,0.999967,0.4469741,0,0,0
0,2178,0.0003021542,0.1418854,0.2168809,0.007458449,0.007595392,0.0002576409,0.1348121,0.2157126,0.00745697,0.008136779,0.9999671,0.4471164,0,0,0
0,2184,0.0002954803,0.1401372,0.2145245,0.007391086,0.00756088,0.0002517255,0.1330122,0.2132756,0.007385151,0.008086075,0.9999672,0.4472528,0,0,0
0,2190,0.0002889363,0.138432,0.2122077,0.007324786,0.007526634,0.0002459305,0.1312586,0.2108813,0.007314066,0.00803598,0.9999673,0.4473836,0,0,0
0,2196,0.0002825211,0.136769,0.2099308,0.0072593,0.007492695,0.0002402548,0.1295505,0.20853,0.007244148,0.007986494,0.9999674,0.447509,0,0,0
0,2202,0.0002762331,0.1351474,0.2076941,0.007194869,0.007459075,0.0002346969,0.127887,0.2062218,0.007175477,0.007937641,0.9999675,0.4476292,0,0,0
0,2208,0.0002700711,0.1335663,0.2054979,0.007131514,0.007425788,0.0002292555,0.1262669,0.2039571,0.007107985,0.007889436,0.9999676,0.4477446,0,0,0
0,2214,0.0002640335,0.1320249,0.2033422,0.00706923,0.007392849,0.0002239292,0.1246894,0.2017357,0.007041703,0.007841893,0.9999677,0.4478554,0,0,0
0,2220,0.0002581188,0.1305223,0.2012272,0.007008024,0.007360272,0.0002187163,0.1231534,0.1995576,0.006976632,0.007795027,0.9999678,0.4479617,0,0,0
0,2226,0.0002523254,0.1290575,0.1991526,0.006947898,0.007328067,0.0002136153,0.121658,0.1974226,0.006912769,0.007748846,0.9999679,0.4480639,0,0,0
0,2232,0.0002466518,0.1276297,0.1971184,0.006888852,0.007296246,0.0002086248,0.120202,0.1953306,0.006850112,0.007703361,0.9999679,0.448162,0,0,0
0,2238,0.0002410962,0.1262379,0.1951243,0.006830881,0.007264817,0.0002037429,0.1187845,0.1932811,0.006788654,0.007658578,0.9999681,0.4482563,0,0,0
0,2244,0.000235657,0.1248812,0.19317,0.006773983,0.007233788,0.0001989681,0.1174045,0.1912738,0.006728388,0.007614503,0.9999681,0.448347,0,0,0
0,2250,0.0002303325,0.1235588,0.1912553,0.00671815,0.007203165,0.0001942987,0.116061,0.1893084,0.006669303,0.007571139,0.9999682,0.4484343,0,0,0
0,2256,0.0002251209,0.1222696,0.1893797,0.006663373,0.007172954,0.0001897329,0.1147529,0.1873842,0.006611388,0.007528487,0.9999682,0.4485183,0,0,0
0,2262,0.0002200204,0.1210129,0.1875426,0.006609642,0.007143157,0.0001852691,0.1134792,0.1855007,0.006554629,0.007486547,0.9999683,0.4485992,0,0,0
0,2268,0.0002150293,0.1197876,0.1857437,0.006556945,0.007113777,0.0001809054,0.112239,0.1836574,0.006499009,0.007445317,0.9999683,0.4486771,0,0,0
0,2274,0.0002101458,0.118593,0.1839823,0.00650527,0.007084814,0.0001766401,0.1110314,0.1818536,0.006444515,0.007404793,0.9999685,0.4487523,0,0,0
0,2280,0.000205368,0.1174281,0.1822578,0.0064546,0.007056269,0.0001724714,0.1098552,0.1800886,0.006391127,0.007364972,0.9999685,0.4488247,0,0,0
0,2286,0.0002006942,0.1162921,0.1805697,0.006404922,0.007028142,0.0001683975,0.1087097,0.1783618,0.006338828,0.007325848,0.9999686,0.4488946,0,0,0
0,2292,0.0001961224,0.1151841,0.1789172,0.006356221,0.00700043,0.0001644167,0.1075939,0.1766724,0.0062876,0.007287415,0.9999686,0.4489622,0,0,0
0,2298,0.0001916508,0.1141033,0.1772997,0.006308478,0.006973133,0.0001605272,0.1065068,0.1750196,0.006237422,0.007249664,0.9999686,0.4490274,0,0,0
0,2304,0.0001872778,0.1130489,0.1757165,0.006261677,0.006946246,0.0001567272,0.1054477,0.1734028,0.006188273,0.007212589,0.9999687,0.4490905,0,0,0
0,2310,0.0001830012,0.1120201,0.1741669,0.006215799,0.006919766,0.000153015,0.1044155,0.1718211,0.006140134,0.007176178,0.9999688,0.4491515,0,0,0
0,2316,0.0001788195,0.1110161,0.1726502,0.006170826,0.006893689,0.0001493887,0.1034096,0.1702738,0.006092984,0.007140423,0.9999688,0.4492106,0,0,0
0,2322,0.0001747308,0.1100361,0.1711656,0.006126741,0.006868009,0.0001458466,0.1024289,0.16876,0.006046801,0.007105313,0.9999689,0.4492678,0,0,0
0,2328,0.0001707332,0.1090794,0.1697125,0.006083523,0.006842722,0.0001423871,0.1014728,0.1672791,0.006001562,0.007070838,0.9999689,0.4493232,0,0,0
0,2334,0.0001668249,0.1081453,0.1682899,0.006041153,0.00681782,0.0001390083,0.1005405,0.1658301,0.005957245,0.007036984,0.9999689,0.449377,0,0,0
0,2340,0.0001630043,0.1072329,0.1668973,0.005999611,0.0067933,0.0001357085,0.09963109,0.1644123,0.00591383,0.007003741,0.999969,0.4494292,0,0,0
0,2346,0.0001592695,0.1063417,0.1655339,0.005958881,0.006769154,0.0001324861,0.09874395,0.1630249,0.005871297,0.006971097,0.9999691,0.44948,0,0,0
0,2352,0.0001556187,0.105471,0.1641989,0.005918941,0.006745374,0.0001293394,0.09787829,0.161667,0.005829625,0.006939038,0.9999691,0.4495293,0,0,0
0,2358,0.0001520503,0.1046201,0.1628916,0.005879771,0.006721954,0.0001262668,0.09703345,0.160338,0.005788785,0.006907553,0.9999691,0.4495772,0,0,0
0,2364,0.0001485625,0.1037883,0.1616113,0.005841349,0.006698888,0.0001232666,0.09620871,0.1590371,0.005748752,0.006876629,0.9999691,0.4496239,0,0,0
0,2370,0.0001451537,0.1029751,0.1603572,0.00580366,0.006676168,0.0001203373,0.09540343,0.1577635,0.005709513,0.006846252,0.9999692,0.4496693,0,0,0
0,2376,0.0001418222,0.1021798,0.1591287,0.005766691,0.006653785,0.0001174772,0.09461695,0.1565164,0.005671061,0.00681641,0.9999692,0.4497136,0,0,0
0,2382,0.0001385663,0.1014019,0.157925,0.005730422,0.006631732,0.0001146848,0.09384865,0.1552951,0.005633376,0.006787087,0.9999692,0.4497569,0,0,0
0,2388,0.0001353845,0.1006408,0.1567455,0.005694818,0.006610004,0.0001119586,0.09309794,0.1540989,0.005596394,0.006758276,0.9999693,0.449799,0,0,0
0,2394,0.0001322751,0.09989596,0.1555895,0.005659858,0.006588591,0.0001092971,0.09236422,0.1529271,0.005560088,0.006729964,0.9999693,0.4498403,0,0,0
0,2400,0.0001292367,0.09916681,0.1544564,0.005625544,0.006567486,0.0001066988,0.09164693,0.151779,0.00552449,0.006702134,0.9999694,0.4498806,0,0,0
0,2406,0.0001262675,0.09845287,0.1533454,0.005591886,0.006546678,0.0001041622,0.09094552,0.1506539,0.00548964,0.006674767,0.9999694,0.44992,0,0,0
0,2412,0.0001233661,0.09775362,0.152256,0.00555887,0.006526161,0.0001016859,0.09025946,0.1495511,0.005455523,0.006647851,0.9999694,0.4499586,0,0,0
0,2418,0.0001205311,0.0970686,0.1511875,0.005526431,0.006505928,9.926856E-05,0.08958824,0.14847,0.005421977,0.006621386,0.9999694,0.4499964,0,0,0
0,2424,0.0001177609,0.09639734,0.1501393,0.005494556,0.006485973,9.690883E-05,0.08893137,0.14741,0.005388975,0.006595362,0.9999694,0.4500335,0,0,0
0,2430,0.0001150542,0.09573939,0.1491109,0.005463213,0.006466289,9.460534E-05,0.08828837,0.1463704,0.005356535,0.006569761,0.9999695,0.4500699,0,0,0
0,2436,0.0001124095,0.09509432,0.1481016,0.005432365,0.006446871,9.235679E-05,0.08765879,0.1453506,0.005324644,0.006544572,0.9999695,0.4501056,0,0,0
0,2442,0.0001098255,0.09446172,0.147111,0.005401994,0.006427711,9.016189E-05,0.08704218,0.1443501,0.00529329,0.006519784,0.9999695,0.4501407,0,0,0
0,2448,0.0001073007,0.09384116,0.1461384,0.005372148,0.006408799,8.801933E-05,0.0864381,0.1433683,0.005262523,0.006495379,0.9999695,0.4501752,0,0,0
0,2454,0.0001048339,0.09323227,0.1451833,0.005342822,0.006390126,8.592784E-05,0.08584614,0.1424047,0.005232368,0.006471342,0.9999695,0.4502091,0,0,0
0,2460,0.0001024237,0.09263466,0.1442453,0.005313996,0.006371686,8.388628E-05,0.0852659,0.1414586,0.005202748,0.006447668,0.9999696,0.4502425,0,0,0
0,2466,0.0001000688,0.09204797,0.1433237,0.005285679,0.00635347,8.189348E-05,0.08469701,0.1405296,0.005173652,0.006424346,0.9999696,0.4502754,0,0,0
0,2472,9.776809E-05,0.09147184,0.1424183,0.005257858,0.006335472,7.994826E-05,0.08413907,0.1396172,0.005145059,0.006401365,0.9999696,0.4503078,0,0,0
0,2478,9.552023E-05,0.09090596,0.1415284,0.005230476,0.006317688,7.80495E-05,0.08359174,0.1387209,0.005116934,0.006378717,0.9999696,0.4503398,0,0,0
0,2484,9.332407E-05,0.09034997,0.1406536,0.005203511,0.006300112,7.619609E-05,0.08305468,0.1378401,0.005089235,0.006356395,0.9999697,0.4503714,0,0,0
0,2490,9.117841E-05,0.08980358,0.1397934,0.00517696,0.006282738,7.438697E-05,0.08252756,0.1369745,0.005061979,0.006334388,0.9999697,0.4504025,0,0,0
0,2496,8.908212E-05,0.08926648,0.1389475,0.005150785,0.006265562,7.262108E-05,0.08201004,0.1361237,0.005035138,0.006312686,0.9999697,0.4504333,0,0,0
0,2502,8.703407E-05,0.08873837,0.1381154,0.005124975,0.006248579,7.089738E-05,0.08150183,0.1352871,0.005008697,0.006291283,0.9999697,0.4504637,0,0,0
0,2508,8.503316E-05,0.08821899,0.1372968,0.005099532,0.006231781,6.921486E-05,0.08100263,0.1344643,0.004982646,0.006270167,0.9999697,0.4504938,0,0,0
0,2514,8.307828E-05,0.08770806,0.1364912,0.005074444,0.006215164,6.757251E-05,0.08051216,0.133655,0.004956977,0.006249331,0.9999697,0.4505236,0,0,0
0,2520,8.116841E-05,0.08720531,0.1356982,0.005049726,0.006198719,6.59694E-05,0.08003013,0.1328588,0.004931723,0.006228761,0.9999697,0.4505531,0,0,0
0,2526,7.93025E-05,0.08671048,0.1349176,0.005025386,0.00618244,6.440457E-05,0.07955628,0.1320753,0.004906897,0.006208449,0.9999697,0.4505822,0,0,0
0,2532,7.747953E-05,0.08622336,0.1341489,0.00500141,0.006166323,6.287712E-05,0.07909036,0.1313041,0.004882464,0.006188387,0.9999698,0.4506111,0,0,0
0,2538,7.569854E-05,0.08574368,0.1333918,0.004977772,0.006150363,6.138612E-05,0.07863211,0.1305448,0.004858366,0.006168571,0.9999698,0.4506398,0,0,0
0,2544,7.395854E-05,0.08527124,0.132646,0.004954465,0.006134554,5.993072E-05,0.0781813,0.1297972,0.004834586,0.006148996,0.9999698,0.4506682,0,0,0
0,2550,7.225861E-05,0.08480581,0.1319112,0.004931451,0.006118896,5.851008E-05,0.07773771,0.1290609,0.004811121,0.006129654,0.9999698,0.4506964,0,0,0
0,2556,7.059783E-05,0.0843472,0.131187,0.004908705,0.006103384,5.712337E-05,0.07730112,0.1283356,0.004787933,0.00611054,0.9999698,0.4507244,0,0,0
0,2562,6.897529E-05,0.08389518,0.1304732,0.004886247,0.006088012,5.576975E-05,0.07687132,0.127621,0.00476507,0.006091642,0.9999698,0.4507521,0,0,0
0,2568,6.739009E-05,0.08344959,0.1297695,0.004864105,0.006072774,5.44484E-05,0.07644809,0.1269167,0.004742589,0.00607295,0.9999698,0.4507797,0,0,0
0,2574,6.584138E-05,0.08301021,0.1290755,0.004842277,0.006057666,5.315852E-05,0.07603124,0.1262226,0.004720495,0.006054455,0.9999698,0.4508071,0,0,0
0,2580,6.432833E-05,0.08257689,0.1283912,0.004820728,0.006042684,5.189945E-05,0.07562058,0.1255382,0.004698656,0.006036162,0.9999698,0.4508344,0,0,0
0,2586,6.285011E-05,0.08214944,0.127716,0.004799467,0.006027826,5.067044E-05,0.07521594,0.1248635,0.004677073,0.006018065,0.9999698,0.4508614,0,0,0
0,2592,6.140594E-05,0.0817277,0.12705,0.004778445,0.006013087,4.947076E-05,0.07481715,0.1241979,0.004655721,0.00600016,0.9999698,0.4508884,0,0,0
0,2598,5.999506E-05,0.08131151,0.1263927,0.004757618,0.00599847,4.829973E-05,0.07442404,0.1235415,0.00463456,0.005982444,0.9999699,0.4509151,0,0,0
0,2604,5.861669E-05,0.08090073,0.1257439,0.004736974,0.005983971,4.715666E-05,0.07403643,0.1228938,0.004613583,0.005964912,0.9999699,0.4509418,0,0,0
0,2610,5.727006E-05,0.08049519,0.1251035,0.004716578,0.00596958,4.604082E-05,0.0736542,0.1222547,0.004592922,0.005947546,0.9999699,0.4509683,0,0,0
0,2616,5.595442E-05,0.08009477,0.1244712,0.004696421,0.005955297,4.495152E-05,0.07327716,0.1216239,0.004572599,0.005930339,0.9999699,0.4509947,0,0,0
0,2622,5.466906E-05,0.07969931,0.1238467,0.004676502,0.005941116,4.388817E-05,0.07290518,0.1210013,0.004552522,0.005913294,0.9999699,0.451021,0,0,0
0,2628,5.341328E-05,0.07930869,0.12323,0.004656841,0.005927033,4.285015E-05,0.07253812,0.1203866,0.00453269,0.005896406,0.9999699,0.4510472,0,0,0
0,2634,5.218638E-05,0.07892277,0.1226209,0.004637434,0.005913045,4.183684E-05,0.07217584,0.1197796,0.004513095,0.005879669,0.9999699,0.4510733,0,0,0
0,2640,5.098773E-05,0.07854144,0.122019,0.004618229,0.005899151,4.084767E-05,0.07181822,0.1191801,0.004493715,0.005863082,0.9999699,0.4510992,0,0,0
0,2646,4.981668E-05,0.07816456,0.1214243,0.004599218,0.00588535,3.988208E-05,0.07146513,0.118588,0.004474515,0.005846641,0.99997,0.4511251,0,0,0
0,2652,4.867258E-05,0.07779204,0.1208365,0.004580421,0.005871637,3.893947E-05,0.07111645,0.118003,0.004455557,0.005830339,0.99997,0.451151,0,0,0
0,2658,4.755481E-05,0.07742377,0.1202555,0.004561818,0.005858012,3.801929E-05,0.07077207,0.1174249,0.004436833,0.005814172,0.99997,0.4511767,0,0,0
0,2664,4.646278E-05,0.07705963,0.1196811,0.004543411,0.005844472,3.712101E-05,0.07043188,0.1168537,0.004418341,0.005798136,0.99997,0.4512023,0,0,0
0,2670,4.539587E-05,0.07669952,0.1191132,0.004525211,0.005831013,3.62441E-05,0.07009577,0.1162891,0.004400059,0.00578223,0.99997,0.4512279,0,0,0
0,2676,4.43535E-05,0.07634335,0.1185516,0.00450722,0.005817633,3.538802E-05,0.06976363,0.115731,0.004381991,0.005766449,0.99997,0.4512535,0,0,0
0,2682,4.333513E-05,0.07599103,0.1179962,0.004489389,0.005804333,3.455234E-05,0.06943537,0.1151792,0.004364076,0.005750795,0.99997,0.4512789,0,0,0
0,2688,4.234021E-05,0.07564245,0.1174468,0.004471708,0.005791111,3.373657E-05,0.06911091,0.1146336,0.004346284,0.005735267,0.99997,0.4513043,0,0,0
0,2694,4.136819E-05,0.07529754,0.1169033,0.004454172,0.005777966,3.294022E-05,0.06879013,0.114094,0.004328632,0.005719861,0.99997,0.4513297,0,0,0
0,2700,4.041855E-05,0.07495622,0.1163655,0.004436783,0.005764895,3.21628E-05,0.06847296,0.1135602,0.004311162,0.005704567,0.99997,0.451355,0,0,0
0,2706,3.949076E-05,0.07461839,0.1158334,0.004419531,0.005751896,3.140384E-05,0.0681593,0.1130323,0.004293874,0.005689384,0.99997,0.4513802,0,0,0
0,2712,3.858431E-05,0.07428397,0.1153067,0.004402468,0.005738964,3.066291E-05,0.06784907,0.11251,0.004276798,0.005674306,0.99997,0.4514054,0,0,0
0,2718,3.769868E-05,0.07395291,0.1147854,0.004385609,0.005726096,2.993953E-05,0.0675422,0.1119932,0.004259971,0.005659326,0.99997,0.4514306,0,0,0
0,2724,3.683342E-05,0.0736251,0.1142694,0.004368932,0.005713291,2.923333E-05,0.06723858,0.1114817,0.004243335,0.005644448,0.99997,0.4514557,0,0,0
0,2730,3.598806E-05,0.07330048,0.1137585,0.004352419,0.005700551,2.854392E-05,0.06693818,0.1109756,0.004226829,0.005629673,0.99997,0.4514808,0,0,0
0,2736,3.516214E-05,0.072979,0.1132527,0.004336066,0.005687871,2.787092E-05,0.06664089,0.1104746,0.004210438,0.005615001,0.99997,0.4515058,0,0,0
0,2742,3.435524E-05,0.07266057,0.1127517,0.004319836,0.005675254,2.721391E-05,0.06634668,0.1099786,0.004194187,0.005600427,0.99997,0.4515308,0,0,0
0,2748,3.356692E-05,0.07234515,0.1122556,0.004303702,0.005662702,2.657253E-05,0.06605545,0.1094875,0.004178038,0.005585953,0.99997,0.4515558,0,0,0
0,2754,3.279676E-05,0.07203267,0.1117642,0.004287685,0.005650209,2.594639E-05,0.06576717,0.1090013,0.004162018,0.005571573,0.99997,0.4515807,0,0,0
0,2760,3.204431E-05,0.07172307,0.1112774,0.004271787,0.005637777,2.53351E-05,0.06548175,0.1085198,0.004146143,0.005557285,0.99997,0.4516056,0,0,0
0,2766,3.130917E-05,0.07141629,0.1107952,0.004256004,0.005625403,2.473831E-05,0.06519914,0.1080429,0.004130414,0.005543085,0.99997,0.4516305,0,0,0
0,2772,3.059096E-05,0.07111228,0.1103174,0.00424034,0.005613087,2.415574E-05,0.06491929,0.1075705,0.004114795,0.005528977,0.99997,0.4516554,0,0,0
0,2778,2.988929E-05,0.070811,0.1098439,0.004224804,0.005600825,2.358704E-05,0.06464213,0.1071026,0.004099296,0.005514957,0.99997,0.4516802,0,0,0
0,2784,2.920377E-05,0.07051236,0.1093747,0.004209401,0.005588617,2.303183E-05,0.06436761,0.106639,0.00408395,0.005501019,0.99997,0.451705,0,0,0
0,2790,2.853401E-05,0.07021635,0.1089097,0.004194142,0.00557646,2.248974E-05,0.06409568,0.1061797,0.004068774,0.005487159,0.99997,0.4517298,0,0,0
0,2796,2.787963E-05,0.06992289,0.1084488,0.004179033,0.005564352,2.196046E-05,0.06382629,0.1057246,0.004053771,0.005473373,0.99997,0.4517546,0,0,0
0,2802,2.724029E-05,0.06963194,0.1079919,0.004164073,0.005552291,2.144372E-05,0.06355937,0.1052737,0.004038922,0.005459664,0.99997,0.4517794,0,0,0
0,2808,2.661561E-05,0.06934346,0.107539,0.00414927,0.005540277,2.09392E-05,0.06329487,0.1048267,0.004024233,0.005446028,0.99997,0.4518041,0,0,0
0,2814,2.60053E-05,0.0690574,0.10709,0.004134568,0.005528312,2.044671E-05,0.06303278,0.1043838,0.004009571,0.005432478,0.99997,0.4518288,0,0,0
0,2820,2.540909E-05,0.06877372,0.1066448,0.004119919,0.0055164,1.996594E-05,0.06277303,0.1039447,0.003995008,0.005419005,0.99997,0.4518535,0,0,0
0,2826,2.482659E-05,0.06849239,0.1062033,0.004105382,0.005504537,1.949655E-05,0.0625156,0.1035093,0.003980577,0.005405605,0.99997,0.4518782,0,0,0
0,2832,2.425748E-05,0.06821336,0.1057655,0.004090957,0.005492721,1.903827E-05,0.06226043,0.1030778,0.00396626,0.005392279,0.99997,0.4519029,0,0,0
0,2838,2.370148E-05,0.06793661,0.1053313,0.004076639,0.005480952,1.859087E-05,0.06200749,0.1026499,0.003952056,0.005379025,0.9999701,0.4519276,0,0,0
0,2844,2.315819E-05,0.06766206,0.1049006,0.004062426,0.005469228,1.815399E-05,0.06175672,0.1022256,0.003937961,0.005365841,0.9999701,0.4519522,0,0,0
0,2850,2.262735E-05,0.0673897,0.1044734,0.004048316,0.005457548,1.772743E-05,0.0615081,0.1018048,0.003923974,0.005352725,0.9999701,0.4519769,0,0,0
0,2856,2.21087E-05,0.06711949,0.1040497,0.004034306,0.005445913,1.731097E-05,0.06126158,0.1013875,0.003910093,0.005339678,0.9999701,0.4520015,0,0,0
0,2862,2.160197E-05,0.06685141,0.1036293,0.004020397,0.005434323,1.690436E-05,0.06101713,0.1009737,0.003896316,0.005326699,0.9999701,0.4520261,0,0,0
0,2868,2.110689E-05,0.06658541,0.1032122,0.004006586,0.005422775,1.650737E-05,0.06077473,0.1005632,0.003882643,0.005313786,0.9999701,0.4520507,0,0,0
0,2874,2.062316E-05,0.06632146,0.1027983,0.003992872,0.00541127,1.611976E-05,0.06053432,0.100156,0.00386907,0.005300938,0.9999701,0.4520753,0,0,0
0,2880,2.015061E-05,0.06605954,0.1023877,0.003979253,0.005399808,1.574137E-05,0.0602959,0.09975202,0.003855598,0.005288155,0.9999701,0.4520999,0,0,0
