"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,60,0,0.9912922,0.2843402,0.008818548,0.002881204,0,1.138371,0.3297693,0.0105332,0.004312987,0,0.854121,0,0,0
0,66,0,1.14328,0.3311776,0.01010676,0.003205529,0,1.294703,0.3783513,0.01189748,0.004727644,0,0.894484,0,0,0
0,72,0,1.277268,0.3769292,0.01135105,0.003502467,0,1.428562,0.4251445,0.01320024,0.005106698,0,0.9187127,0,0,0
0,78,0,1.387483,0.4208001,0.01253829,0.003777418,0,1.534643,0.4694641,0.01443127,0.005458643,0,0.9303823,0,0,0
0,84,0,1.472442,0.4622116,0.01366014,0.004036183,0,1.613222,0.5108547,0.01558469,0.005791584,0,0.9326015,0,0,0
0,90,0,1.533611,0.5008031,0.01471173,0.004283997,0,1.667865,0.5490766,0.01665774,0.00611222,0,0.9341712,0,0,0
0,96,0,1.57516,0.5364078,0.01569075,0.004524978,0,1.703226,0.5840856,0.01764994,0.006425213,0,0.9353319,0,0,0
0,102,0,1.600868,0.5690141,0.01659709,0.004761927,0,1.723017,0.6159571,0.01856287,0.006733497,0,0.9362192,0,0,0
0,108,0,1.613712,0.5986992,0.01743211,0.004996584,0,1.730132,0.6448197,0.01939901,0.007038806,0,0.936924,0,0,0
0,114,0,1.616045,0.6255827,0.01819787,0.005229957,0,1.726877,0.6708232,0.02016115,0.007342068,0,0.9375073,0,0,0
0,120,0,1.609753,0.6498033,0.0188967,0.005462538,0,1.715116,0.6941246,0.02085212,0.007643648,0,0.9380099,0,0,0
0,126,0,1.596381,0.671506,0.01953105,0.005694473,0,1.696387,0.7148804,0.02147476,0.007943531,0,0.9384592,0,0,0
0,132,0,1.577215,0.6908358,0.0201034,0.005925671,0,1.671977,0.7332432,0.02203185,0.008241432,0,0.9388738,0,0,0
0,138,0,1.55333,0.7079341,0.02061624,0.006155867,0,1.64297,0.7493599,0.02252619,0.008536876,0,0.939266,0,0,0
0,144,0,1.52564,0.7229374,0.02107203,0.006384677,0,1.610287,0.7633705,0.02296052,0.008829259,0,0.9396442,0,0,0
0,150,0,1.494925,0.7359755,0.02147326,0.006611638,0,1.574715,0.7754078,0.02333756,0.009117882,0,0.940014,0,0,0
0,156,0,1.461848,0.747172,0.02182239,0.00683622,0,1.536927,0.785598,0.02366005,0.009401982,0,0.9403794,0,0,0
0,162,0,1.426979,0.7566441,0.02212188,0.007057858,0,1.497499,0.7940602,0.02393067,0.009680758,0,0.9407427,0,0,0
0,168,0,1.390806,0.7645027,0.02237416,0.007275962,0,1.456924,0.8009073,0.02415211,0.009953392,0,0.941106,0,0,0
0,174,0,1.353747,0.7708527,0.02258169,0.007489927,0,1.415624,0.8062457,0.02432703,0.01021906,0,0.9414701,0,0,0
0,180,0,1.316159,0.7757938,0.02274686,0.007699152,0,1.373958,0.8101768,0.02445807,0.01047694,0,0.9418361,0,0,0
0,186,0,1.278348,0.7794201,0.02287209,0.00790304,0,1.332233,0.8127964,0.02454784,0.01072625,0,0.9422044,0,0,0
0,192,0,1.240571,0.7818211,0.02295975,0.008101015,0,1.290707,0.8141956,0.02459894,0.01096624,0,0.9425754,0,0,0
0,198,0,1.203048,0.7830819,0.02301219,0.008292526,0,1.249598,0.8144611,0.02461391,0.01119619,0,0.9429494,0,0,0
0,204,0,1.165961,0.7832837,0.02303174,0.008477054,0,1.209088,0.8136753,0.02459525,0.01141546,0,0.9433265,0,0,0
0,210,0,1.129464,0.7825034,0.02302067,0.008654118,0,1.169326,0.8119171,0.02454543,0.01162344,0,0.9437069,0,0,0
0,216,0,1.093681,0.7808148,0.02298121,0.008823284,0,1.130435,0.8092614,0.02446685,0.01181962,0,0.9440905,0,0,0
0,222,0,1.058716,0.7782881,0.02291555,0.008984168,0,1.092514,0.8057801,0.02436184,0.01200355,0,0.9444776,0,0,0
0,228,0,1.02465,0.7749906,0.02282582,0.00913644,0,1.05564,0.8015416,0.02423268,0.01217487,0,0.9448679,0,0,0
0,234,0,0.9915472,0.7709864,0.02271409,0.009279827,0,1.019873,0.7966115,0.02408156,0.0123333,0,0.9452617,0,0,0
0,240,0,0.9594556,0.766337,0.02258234,0.009414114,0,0.9852558,0.7910524,0.02391062,0.01247865,0,0.9456587,0,0,0
0,246,0.000813256,0.9284101,0.7611009,0.02243252,0.00953915,0.002863347,0.951819,0.784924,0.02372188,0.0126108,0.07224516,0.9460591,0,0,0
0,252,0.007595471,0.8984338,0.7553343,0.02226646,0.009654842,0.01622226,0.9195802,0.7782834,0.02351729,0.01272974,0.2271585,0.9464628,0,0,0
0,258,0.02172252,0.8695397,0.7490904,0.02208593,0.009761161,0.03771866,0.8885474,0.771185,0.02329872,0.01283553,0.4094092,0.9468697,0,0,0
0,264,0.03977117,0.8417323,0.7424204,0.02189264,0.009858136,0.06100721,0.8587196,0.7636806,0.02306794,0.01292832,0.5747554,0.9472798,0,0,0
0,270,0.0575455,0.8150085,0.7353727,0.02168817,0.009945851,0.08101909,0.8300884,0.7558193,0.02282661,0.01300831,0.7045113,0.9476914,0,0,0
0,276,0.0722099,0.7893583,0.7279934,0.02147405,0.01002445,0.09500783,0.8026382,0.7476478,0.02257631,0.01307581,0.7834888,0.9481031,0,0,0
0,282,0.0818013,0.7647659,0.7203262,0.0212517,0.01009411,0.1014697,0.7763483,0.7392104,0.02231852,0.01313118,0.8203592,0.9485149,0,0,0
0,288,0.08665836,0.7412118,0.7124122,0.02102247,0.01015509,0.1026879,0.7511938,0.7305484,0.02205463,0.01317483,0.839036,0.9489269,0,0,0
0,294,0.08842093,0.7186728,0.7042904,0.0207876,0.01020764,0.1011369,0.727147,0.721701,0.02178591,0.01320722,0.8497224,0.9493389,0,0,0
0,300,0.08840401,0.697123,0.6959973,0.02054827,0.0102521,0.09832533,0.7041773,0.7127051,0.02151358,0.01322888,0.8568259,0.9497511,0,0,0
0,306,0.08741556,0.6765346,0.6875674,0.02030556,0.01028881,0.09505326,0.6822522,0.703595,0.02123872,0.01324034,0.8623176,0.9501635,0,0,0
0,312,0.08591052,0.6568779,0.6790327,0.02006047,0.01031813,0.09171043,0.6613376,0.6944029,0.02096236,0.0132422,0.8670866,0.9505762,0,0,0
0,318,0.08414108,0.638122,0.6704233,0.01981393,0.01034046,0.08847381,0.6413983,0.6851588,0.02068544,0.01323504,0.871537,0.9509891,0,0,0
0,324,0.08224491,0.6202351,0.6617672,0.01956677,0.01035621,0.08541159,0.6223986,0.6758905,0.02040881,0.01321948,0.8758428,0.9514022,0,0,0
0,330,0.08029958,0.6031849,0.6530904,0.01931978,0.01036579,0.08254195,0.604302,0.6666237,0.02013324,0.01319615,0.8800763,0.9518157,0,0,0
0,336,0.07834984,0.5869387,0.6444166,0.01907367,0.01036964,0.07986064,0.5870724,0.6573819,0.01985944,0.01316568,0.8842625,0.9522296,0,0,0
0,342,0.07642191,0.5714641,0.635768,0.01882906,0.01036819,0.07735401,0.5706733,0.648187,0.01958804,0.01312867,0.8884049,0.9526438,0,0,0
0,348,0.07453141,0.5567286,0.6271648,0.01858653,0.01036185,0.0750057,0.5550692,0.6390588,0.0193196,0.01308576,0.8924983,0.9530584,0,0,0
0,354,0.07268756,0.5427001,0.6186253,0.01834659,0.01035105,0.07279938,0.5402245,0.6300151,0.01905463,0.01303753,0.8965343,0.9534733,0,0,0
0,360,0.07089558,0.5293469,0.6101664,0.0181097,0.01033621,0.07071992,0.5261046,0.6210722,0.01879356,0.01298458,0.9005042,0.9538887,0,0,0
0,366,0.06915803,0.5166383,0.6018029,0.01787625,0.01031773,0.06875379,0.5126758,0.6122445,0.01853679,0.01292746,0.9043995,0.9543045,0,0,0
0,372,0.06747575,0.504544,0.5935484,0.0176466,0.01029599,0.06688907,0.4999049,0.6035451,0.01828464,0.01286671,0.908213,0.9547208,0,0,0
0,378,0.0658484,0.4930346,0.5854148,0.01742105,0.01027138,0.06511535,0.48776,0.5949853,0.0180374,0.01280285,0.9119385,0.9551376,0,0,0
0,384,0.0642748,0.4820817,0.5774126,0.01719986,0.01024423,0.06342357,0.4762101,0.586575,0.01779531,0.01273637,0.9155712,0.9555548,0,0,0
0,390,0.06275328,0.4716577,0.569551,0.01698324,0.01021491,0.06180584,0.4652253,0.5783227,0.01755855,0.01266771,0.9191067,0.9559725,0,0,0
0,396,0.06128182,0.4617359,0.5618378,0.01677137,0.01018372,0.06025528,0.4547769,0.5702357,0.0173273,0.01259731,0.922542,0.9563907,0,0,0
0,402,0.05985824,0.4522908,0.5542797,0.0165644,0.01015096,0.05876592,0.4448369,0.5623201,0.01710166,0.01252557,0.925875,0.9568095,0,0,0
0,408,0.05848027,0.4432977,0.5468823,0.01636242,0.01011692,0.05733254,0.435379,0.5545806,0.01688172,0.01245286,0.929104,0.9572288,0,0,0
0,414,0.05714563,0.434733,0.53965,0.01616553,0.01008185,0.05595056,0.4263777,0.5470212,0.01666754,0.01237951,0.932228,0.9576486,0,0,0
0,420,0.05585227,0.4265762,0.5325871,0.0159738,0.01004599,0.05461621,0.4178107,0.5396456,0.01645918,0.01230583,0.9352463,0.958069,0,0,0
0,426,0.05459757,0.4188012,0.5256946,0.01578721,0.01000958,0.05332548,0.4096502,0.5324541,0.0162566,0.01223211,0.9381599,0.95849,0,0,0
0,432,0.05337965,0.4113888,0.5189747,0.01560578,0.009972798,0.05207549,0.4018754,0.525448,0.01605977,0.0121586,0.9409692,0.9589114,0,0,0
0,438,0.05219669,0.4043206,0.5124283,0.01542949,0.009935831,0.05086368,0.3944667,0.5186279,0.01586867,0.01208553,0.943675,0.9593335,0,0,0
0,444,0.05104694,0.3975785,0.5060556,0.01525831,0.009898834,0.04968773,0.3874047,0.5119935,0.01568324,0.01201307,0.9462785,0.9597561,0,0,0
0,450,0.04992865,0.3911443,0.4998563,0.0150922,0.009861959,0.04854543,0.3806697,0.5055437,0.01550342,0.01194142,0.9487813,0.9601793,0,0,0
0,456,0.04884023,0.3850005,0.4938293,0.01493108,0.009825344,0.04743485,0.3742433,0.4992771,0.01532912,0.01187075,0.9511851,0.9606031,0,0,0
0,462,0.04778025,0.3791313,0.4879732,0.01477489,0.009789104,0.04635431,0.3681084,0.4931915,0.01516023,0.01180118,0.953492,0.9610274,0,0,0
0,468,0.04674736,0.3735212,0.4822859,0.01462353,0.009753341,0.04530232,0.3622486,0.4872843,0.01499665,0.01173283,0.9557043,0.9614523,0,0,0
0,474,0.04574034,0.368156,0.4767649,0.0144769,0.009718144,0.04427754,0.3566486,0.4815525,0.01483826,0.01166581,0.9578241,0.9618778,0,0,0
0,480,0.04475809,0.3630219,0.4714074,0.0143349,0.00968359,0.04327876,0.3512938,0.4759929,0.01468492,0.01160019,0.9598539,0.9623038,0,0,0
0,486,0.04379957,0.3581062,0.4662101,0.01419741,0.009649741,0.0423049,0.3461706,0.4706017,0.01453651,0.01153603,0.9617963,0.9627304,0,0,0
0,492,0.04286385,0.3533966,0.4611697,0.01406431,0.009616653,0.04135498,0.341266,0.4653752,0.01439289,0.01147339,0.9636538,0.9631576,0,0,0
0,498,0.04195007,0.3488816,0.4562825,0.01393548,0.009584364,0.04042813,0.3365677,0.4603091,0.01425391,0.0114123,0.9654291,0.9635853,0,0,0
0,504,0.04105742,0.3445505,0.4515446,0.0138108,0.009552914,0.03952352,0.3320643,0.4553993,0.01411944,0.0113528,0.9671248,0.9640136,0,0,0
0,510,0.04018519,0.3403929,0.4469521,0.01369012,0.009522327,0.03864041,0.3277449,0.4506414,0.01398932,0.0112949,0.9687437,0.9644424,0,0,0
0,516,0.03933268,0.3363993,0.4425008,0.01357334,0.009492625,0.03777809,0.3235991,0.446031,0.01386342,0.0112386,0.9702883,0.9648718,0,0,0
0,522,0.03849927,0.3325603,0.4381866,0.0134603,0.00946382,0.03693593,0.3196173,0.4415635,0.01374159,0.01118391,0.9717613,0.9653016,0,0,0
0,528,0.03768438,0.3288676,0.4340053,0.01335089,0.009435917,0.03611333,0.3157904,0.4372344,0.01362367,0.01113082,0.9731655,0.965732,0,0,0
0,534,0.03688746,0.3253129,0.4299525,0.01324498,0.009408923,0.03530972,0.3121098,0.433039,0.01350953,0.01107932,0.9745034,0.966163,0,0,0
0,540,0.03610801,0.3218888,0.426024,0.01314242,0.00938283,0.03452461,0.3085674,0.4289729,0.01339903,0.01102938,0.9757776,0.9665944,0,0,0
0,546,0.03534554,0.3185879,0.4222155,0.0130431,0.009357634,0.03375747,0.3051557,0.4250314,0.01329202,0.01098098,0.9769906,0.9670263,0,0,0
0,552,0.03459963,0.3154037,0.4185226,0.01294689,0.009333321,0.03300786,0.3018674,0.4212101,0.01318837,0.01093409,0.978145,0.9674587,0,0,0
0,558,0.03386983,0.3123297,0.4149414,0.01285368,0.00930988,0.03227533,0.298696,0.4175046,0.01308795,0.01088868,0.9792432,0.9678916,0,0,0
0,564,0.03315577,0.3093599,0.4114675,0.01276334,0.009287291,0.03155946,0.2956349,0.4139104,0.01299063,0.01084471,0.9802875,0.968325,0,0,0
0,570,0.03245703,0.3064888,0.408097,0.01267574,0.009265539,0.03085982,0.2926784,0.4104233,0.01289627,0.01080215,0.9812803,0.9687588,0,0,0
0,576,0.03177327,0.3037111,0.4048259,0.01259077,0.009244603,0.03017603,0.2898207,0.4070392,0.01280472,0.01076096,0.9822239,0.969193,0,0,0
0,582,0.03110413,0.3010216,0.4016502,0.01250835,0.009224458,0.02950772,0.2870567,0.403754,0.01271593,0.01072108,0.9831203,0.9696276,0,0,0
0,588,0.03044927,0.2984159,0.3985663,0.01242839,0.009205079,0.02885451,0.2843813,0.4005637,0.01262985,0.01068249,0.9839718,0.9700627,0,0,0
0,594,0.02980838,0.2958894,0.3955703,0.01235069,0.009186449,0.02821605,0.2817898,0.3974645,0.01254614,0.01064514,0.9847804,0.9704981,0,0,0
0,600,0.02918112,0.2934381,0.3926589,0.01227513,0.009168542,0.02759198,0.279278,0.3944527,0.0124646,0.01060901,0.985548,0.970934,0,0,0
0,606,0.02856721,0.2910579,0.3898284,0.01220167,0.009151332,0.02698199,0.2768417,0.3915247,0.01238538,0.01057404,0.9862766,0.9713702,0,0,0
0,612,0.02796634,0.2887454,0.3870755,0.01213022,0.009134791,0.02638574,0.274477,0.3886769,0.0123085,0.01054016,0.986968,0.9718067,0,0,0
0,618,0.02737823,0.286497,0.384397,0.01206082,0.009118884,0.02580291,0.2721801,0.3859061,0.01223385,0.01050733,0.987624,0.9722436,0,0,0
0,624,0.02680259,0.2843094,0.3817898,0.01199347,0.009103577,0.02523319,0.2699479,0.3832091,0.01216148,0.0104755,0.9882464,0.9726808,0,0,0
0,630,0.02623916,0.2821796,0.3792509,0.01192794,0.009088852,0.02467629,0.2677768,0.3805826,0.01209097,0.01044466,0.9888366,0.9731183,0,0,0
0,636,0.02568767,0.2801047,0.3767775,0.01186411,0.009074686,0.02413189,0.265664,0.3780239,0.01202205,0.01041477,0.9893964,0.973556,0,0,0
0,642,0.02514786,0.278082,0.3743667,0.0118018,0.009061064,0.02359973,0.2636065,0.3755298,0.01195474,0.0103858,0.9899272,0.9739941,0,0,0
0,648,0.02461949,0.2761091,0.3720158,0.01174079,0.009047969,0.02307952,0.2616017,0.3730978,0.01188886,0.01035771,0.9904305,0.9744324,0,0,0
0,654,0.02410229,0.2741834,0.3697223,0.01168126,0.009035366,0.02257097,0.259647,0.3707251,0.01182469,0.01033044,0.9909075,0.974871,0,0,0
0,660,0.02359604,0.2723027,0.3674838,0.01162321,0.009023226,0.02207381,0.2577401,0.3684093,0.0117624,0.01030392,0.9913598,0.9753097,0,0,0
0,666,0.02310048,0.2704649,0.3652979,0.01156672,0.009011514,0.02158779,0.2558787,0.366148,0.0117017,0.01027815,0.9917885,0.9757487,0,0,0
0,672,0.02261538,0.2686681,0.3631624,0.01151156,0.009000212,0.02111264,0.2540607,0.3639389,0.01164221,0.0102531,0.9921949,0.9761875,0,0,0
0,678,0.02214053,0.2669097,0.3610752,0.01145757,0.008989306,0.02064811,0.2522826,0.3617796,0.01158405,0.01022872,0.99258,0.9766178,0,0,0
0,684,0.02167569,0.2651855,0.359034,0.01140475,0.008978775,0.02019393,0.2505393,0.3596676,0.01152714,0.010205,0.992945,0.9770394,0,0,0
0,690,0.02122062,0.2634918,0.357036,0.01135303,0.008968592,0.01974985,0.2488281,0.3575999,0.0114714,0.01018187,0.993291,0.9774561,0,0,0
0,696,0.0207751,0.2618268,0.3550787,0.01130232,0.008958728,0.01931561,0.2471473,0.3555737,0.01141675,0.01015931,0.9936188,0.9778699,0,0,0
0,702,0.02033892,0.2601894,0.3531595,0.01125259,0.008949153,0.01889099,0.2454963,0.3535867,0.01136314,0.01013725,0.9939296,0.9782822,0,0,0
0,708,0.01991187,0.258579,0.3512765,0.01120376,0.008939842,0.01847576,0.2438743,0.351637,0.0113105,0.01011567,0.9942242,0.9786935,0,0,0
0,714,0.01949376,0.2569951,0.3494279,0.0111558,0.00893077,0.0180697,0.2422808,0.3497228,0.01125881,0.01009454,0.9945034,0.9791043,0,0,0
0,720,0.01908439,0.255437,0.3476121,0.01110866,0.008921918,0.01767262,0.2407151,0.3478427,0.011208,0.01007382,0.994768,0.9795148,0,0,0
0,726,0.01868357,0.2539044,0.3458278,0.01106231,0.008913267,0.01728429,0.2391767,0.3459953,0.01115806,0.01005349,0.9950189,0.9799252,0,0,0
0,732,0.01829112,0.2523964,0.3440737,0.01101672,0.008904806,0.01690453,0.2376647,0.3441794,0.01110895,0.01003354,0.9952568,0.9803354,0,0,0
0,738,0.01790685,0.2509126,0.3423488,0.01097187,0.00889652,0.01653313,0.2361786,0.3423939,0.01106064,0.01001394,0.9954823,0.9807454,0,0,0
0,744,0.01753061,0.2494522,0.3406519,0.01092772,0.008888398,0.01616992,0.2347175,0.3406377,0.0110131,0.00999468,0.9956961,0.9811555,0,0,0
0,750,0.01716221,0.2480146,0.338982,0.01088425,0.008880431,0.01581469,0.2332807,0.3389098,0.0109663,0.00997574,0.9958989,0.9815654,0,0,0
0,756,0.01680149,0.246599,0.3373384,0.01084143,0.008872607,0.01546728,0.2318674,0.3372093,0.01092022,0.009957107,0.9960912,0.9819752,0,0,0
0,762,0.01644827,0.245205,0.3357201,0.01079925,0.00886492,0.0151275,0.230477,0.3355352,0.01087484,0.009938766,0.9962736,0.9823849,0,0,0
0,768,0.01610242,0.2438316,0.3341263,0.01075768,0.008857359,0.01479518,0.2291087,0.3338869,0.01083013,0.009920708,0.9964467,0.9827945,0,0,0
0,774,0.01576376,0.2424785,0.3325562,0.0107167,0.008849918,0.01447015,0.2277619,0.3322634,0.01078608,0.009902917,0.9966109,0.9832039,0,0,0
0,780,0.01543215,0.2411449,0.3310091,0.01067629,0.008842588,0.01415225,0.2264358,0.3306639,0.01074265,0.009885383,0.9967668,0.9836132,0,0,0
0,786,0.01510743,0.2398302,0.3294842,0.01063644,0.008835365,0.01384131,0.2251299,0.3290878,0.01069983,0.009868094,0.9969147,0.9840223,0,0,0
0,792,0.01478946,0.2385338,0.3279809,0.01059712,0.008828239,0.01353719,0.2238435,0.3275342,0.0106576,0.00985104,0.9970552,0.9844311,0,0,0
0,798,0.01447811,0.2372553,0.3264985,0.01055832,0.008821204,0.01323972,0.222576,0.3260026,0.01061595,0.00983421,0.9971886,0.9848397,0,0,0
0,804,0.01417321,0.235994,0.3250363,0.01052003,0.008814256,0.01294876,0.2213269,0.3244923,0.01057484,0.009817596,0.9973152,0.9852481,0,0,0
0,810,0.01387466,0.2347495,0.3235938,0.01048221,0.008807386,0.01266417,0.2200955,0.3230025,0.01053427,0.009801186,0.9974355,0.9856562,0,0,0
0,816,0.0135823,0.2335212,0.3221703,0.01044487,0.00880059,0.01238579,0.2188814,0.3215328,0.01049423,0.009784971,0.9975498,0.986064,0,0,0
0,822,0.01329601,0.2323087,0.3207653,0.01040799,0.008793863,0.01211349,0.217684,0.3200825,0.01045468,0.009768944,0.9976585,0.9864715,0,0,0
0,828,0.01301566,0.2311116,0.3193783,0.01037154,0.0087872,0.01184714,0.2165029,0.3186511,0.01041562,0.009753097,0.9977617,0.9868788,0,0,0
0,834,0.01274113,0.2299293,0.3180087,0.01033552,0.008780594,0.0115866,0.2153375,0.3172379,0.01037704,0.00973742,0.9978599,0.9872856,0,0,0
0,840,0.01247229,0.2287614,0.316656,0.01029992,0.008774042,0.01133174,0.2141874,0.3158424,0.01033892,0.009721907,0.9979533,0.9876921,0,0,0
0,846,0.01220903,0.2276077,0.3153197,0.01026472,0.008767539,0.01108244,0.2130522,0.3144643,0.01030124,0.009706548,0.9980421,0.9880982,0,0,0
0,852,0.01195123,0.2264674,0.3139993,0.0102299,0.008761081,0.01083858,0.2119302,0.3131028,0.01026399,0.00969134,0.9981266,0.9884936,0,0,0
0,858,0.01169876,0.225328,0.3126938,0.01019545,0.00875466,0.01059998,0.2107951,0.3117558,0.01022708,0.009676262,0.998207,0.9888358,0,0,0
0,864,0.01145143,0.2241628,0.3113981,0.01016117,0.008748247,0.0103664,0.2096243,0.3104142,0.01019021,0.009661224,0.9982836,0.989148,0,0,0
0,870,0.01120905,0.2229641,0.3101035,0.0101268,0.008741757,0.01013764,0.2084196,0.3090687,0.01015309,0.009646067,0.9983565,0.9894468,0,0,0
0,876,0.01097149,0.221738,0.3088034,0.01009216,0.008735081,0.009913606,0.2071908,0.3077143,0.01011557,0.009630645,0.9984259,0.9897393,0,0,0
0,882,0.01073864,0.2204941,0.3074944,0.01005716,0.008728133,0.009694199,0.2059485,0.3063494,0.01007765,0.009614862,0.9984921,0.9900287,0,0,0
0,888,0.01051043,0.2192416,0.3061757,0.01002181,0.00872086,0.009479351,0.2047015,0.3049747,0.01003937,0.009598682,0.9985551,0.9903165,0,0,0
0,894,0.01028677,0.2179878,0.3048482,0.009986133,0.008713246,0.009268992,0.2034564,0.3035919,0.01000079,0.009582112,0.9986152,0.9906031,0,0,0
0,900,0.01006759,0.216738,0.3035135,0.009950205,0.008705303,0.00906305,0.2022182,0.3022033,0.009962007,0.009565182,0.9986725,0.9908891,0,0,0
0,906,0.009852811,0.2154962,0.3021739,0.00991409,0.008697053,0.008861454,0.2009903,0.3008112,0.00992309,0.00954794,0.9987271,0.9911744,0,0,0
0,912,0.009642366,0.2142653,0.3008314,0.009877856,0.00868853,0.00866413,0.1997752,0.2994181,0.009884115,0.009530433,0.9987792,0.9914591,0,0,0
0,918,0.009436182,0.2130471,0.2994883,0.00984157,0.008679768,0.008471004,0.1985747,0.2980262,0.009845152,0.009512716,0.998829,0.9917431,0,0,0
0,924,0.009234183,0.2118432,0.2981467,0.00980529,0.008670803,0.008282,0.19739,0.2966375,0.00980626,0.009494835,0.9988765,0.9920266,0,0,0
0,930,0.009036297,0.2106544,0.2968084,0.009769073,0.008661668,0.008097045,0.1962217,0.2952541,0.009767495,0.009476834,0.9989218,0.9923095,0,0,0
0,936,0.008842454,0.2094813,0.2954752,0.009732964,0.008652393,0.007916064,0.1950704,0.2938773,0.009728905,0.009458754,0.9989651,0.9925917,0,0,0
0,942,0.008652582,0.2083242,0.2941486,0.009697009,0.008643005,0.007738981,0.1939364,0.2925088,0.009690531,0.009440632,0.9990065,0.9928732,0,0,0
0,948,0.008466611,0.2071833,0.2928298,0.009661242,0.008633529,0.007565724,0.1928195,0.2911498,0.009652407,0.009422497,0.9990459,0.9931541,0,0,0
0,954,0.00828447,0.2060585,0.2915201,0.009625696,0.008623986,0.007396218,0.1917198,0.2898013,0.009614564,0.009404377,0.9990837,0.9934344,0,0,0
0,960,0.00810609,0.2049498,0.2902203,0.009590396,0.008614395,0.007230392,0.190637,0.2884642,0.009577026,0.009386295,0.9991198,0.9937139,0,0,0
0,966,0.007931402,0.2038568,0.2889313,0.009555364,0.008604771,0.007068173,0.1895709,0.2871392,0.009539812,0.009368272,0.9991543,0.9939928,0,0,0
